,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11
0,96.0,3.8568,1.6048,2.8451,2.4434,2.6545,Economy,1.7175,5.3301,2.2651,3.5854,3.5979,604.6946
1,97.0,3.8044,1.3929,2.8928,2.5211,2.5524,Economy,1.2978,5.6681,2.6963,3.5201,3.7664,683.6098
2,98.0,3.8027,1.1249,3.3094,3.2951,2.539,Sports,1.9107,5.5978,2.3892,4.0157,3.3577,816.7044
3,99.0,3.4119,1.3419,3.866,2.2058,2.6565,Sports,1.6421,5.6176,2.4906,4.2423,3.824,765.3733
4,100.0,2.1581,1.4516,1.4189,3.8748,2.0962,Economy,0.4628,5.233,2.5419,4.3174,3.3222,726.7096
5,101.0,3.8644,1.1742,3.0154,2.9374,2.8017,High-Performance,0.1056,5.4736,2.1158,4.3022,3.8834,782.9069999999998
6,102.0,2.9403,1.6191,1.7451,3.2636,2.5093,Economy,1.8277,5.3049,2.934,4.295,3.9006,835.9145
7,103.0,3.616,1.2099,3.7599,2.7371,2.9857,Economy,1.1616,5.2191,2.7836,3.2892,2.5894,761.9506
8,104.0,3.6087,1.2946,3.1984,3.6773,2.7584,Sports,1.2229,5.7059,2.6269,4.5982,3.1947,845.1819
9,105.0,3.4111,1.821,1.3043,3.0428,2.1498,Sports,0.1891,5.6873,2.1821,4.8547,3.0294,838.7961
10,106.0,2.0777,1.3207,2.0179,3.8501,2.6925,Sports,1.3826,5.4636,2.9982,3.9373,2.7461,718.0057
11,107.0,2.205,1.1799,1.7029,3.1866,2.7163,High-Performance,0.8068,5.0964,2.4213,3.2731,2.3271,585.9106
12,108.0,3.266,1.5828,1.9768,3.634,2.0489,Economy,0.1686,5.4032,2.4745,3.6443,3.0073,675.2484
13,109.0,3.8124,1.5671,1.4074,2.072,2.4730000000000003,Sports,1.5951,5.065,2.6337,3.3817,3.6545,559.4616
14,110.0,3.0169,1.991,2.3076,2.8901,2.8828,Economy,1.4341,5.4163,2.3498,4.8838,2.4089,540.8947
15,111.0,3.4348,1.5281,2.8579,3.0610000000000004,2.4241,Economy,0.2448,5.9518,2.0026,3.7925,2.2783,503.8952
16,112.0,2.8192,1.4631,3.5198,3.0843,2.2052,Economy,1.8664,5.3246,2.9584,3.7152,3.1093,539.7555
17,113.0,2.2092,1.7258,2.8259,2.3031,2.6297,Sports,1.586,5.1593,2.6234,3.5846,2.2731,518.7532
18,114.0,3.5535,1.1556,1.9591,2.9084,2.9769,Economy,1.2445,5.0172,2.9098,4.1066,2.8535,595.738
19,115.0,2.0451,1.4658,1.8676,3.6803,2.3518,High-Performance,0.3456,5.3834,2.3434,4.641,3.5984,569.1765
20,116.0,2.3859,1.3365,2.5144,3.9131,2.6496,Sports,0.0872,5.3187,2.7571,4.8621,2.6524,606.3022
21,117.0,3.8514,1.1055,2.1336,2.1157,2.2258,High-Performance,0.892,5.142,3.0,3.0628,2.8239,479.4972
22,118.0,3.8665,1.0597,3.5514,2.4203,2.1879,High-Performance,1.3309,5.6558,2.3992,3.587,3.9733,551.9314
23,119.0,2.699,1.1695,3.9878,3.43,2.294,High-Performance,0.1954,5.4505,2.7715,4.2663,2.1172,589.6025
24,120.0,2.0559,1.7366,3.2608,2.518,2.2399,Economy,1.0908,5.5374,2.7992,4.1616,2.2671,454.0214
25,121.0,2.6054,1.844,2.7808,3.6338,2.945,High-Performance,0.4692,5.4267,2.8534,4.5969,3.7727,431.6862
26,122.0,3.4325,1.8816,2.4934,2.3776,2.3515,High-Performance,1.2767,5.5112,2.0516,4.8728,2.9068,589.6656
27,123.0,3.587,1.1434,1.3245,3.2478,2.9747,High-Performance,1.5705,5.3506,2.036,3.1117,3.1775,502.5861
28,124.0,3.8038,1.8617,1.9473,2.0638,2.05,Sports,0.5427,5.7592,2.6023,3.7996,2.5673,492.4919
29,125.0,3.2513,1.1755,3.0452,2.7826,2.4652,Economy,1.3398,5.078,2.783,4.2714,2.102,534.111
