,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11
0,225.0,2.9725,1.3392,3.5887,3.2403,2.4317,Economy,0.155,5.8055,2.5142,4.6622,3.359,1050.3441
1,226.0,2.875,1.1139,1.9825,2.165,2.954,Sports,1.2103,5.0107,2.7499,4.1507,2.087,1065.766
2,227.0,2.4766,1.621,1.8097,3.7068,2.3721,Economy,1.1311,5.7321,2.1841,3.214,2.229,741.6610000000002
3,228.0,3.9089,1.074,3.234,2.1343,2.4075,Sports,1.7437,5.0792,2.7653,3.5498,3.7646,597.5112
4,229.0,3.2886,1.0701,1.8212,2.8732,2.4113,High-Performance,1.5619,5.3827,2.6795,3.4288,2.0646,441.4883
5,230.0,2.0737,1.7799,3.799,2.542,2.6461,Economy,0.9182,5.82,2.0172,3.9493,3.777,332.4275
6,231.0,3.8986,1.974,2.9845,2.5309,2.303,High-Performance,1.6552,5.0663,2.0749,3.4285,2.3364,241.585
7,232.0,3.1246,1.7337,2.1924,3.4182,2.2326,Sports,0.5141,5.325,2.3266,3.6074,3.5443,276.6436
8,233.0,3.1545,1.4882,3.7501,2.6039,2.7327,Economy,1.3391,5.346,2.7726,4.841,3.7139,514.1299
9,234.0,2.5794,1.2217,3.7844,3.4959,2.8587,High-Performance,0.8198,5.7622,2.6942,3.9849,3.245,559.7511
10,235.0,3.032,1.4255,3.8844,2.0043,2.6155,Economy,1.785,5.9038,2.2594,3.1823,3.827,378.6172
11,236.0,3.6761,1.3747,1.2638,3.7418,2.3739,High-Performance,0.4866,5.7035,2.8882,3.9669,2.1768,545.7856
12,237.0,3.0235,1.9964,2.418,2.1213,2.0149,Sports,0.3852,5.6681,2.1885,4.9363,3.853,781.0595
13,238.0,2.2127,1.7501,1.0351,3.9366,2.6919,Economy,0.4428,5.9382,2.9002,3.9688,3.5205,548.9997
14,239.0,2.9771,1.2328,1.0561,3.7903,2.4273,Sports,1.5461,5.0219,2.8155,4.8258,3.6417,624.8071
15,240.0,2.6274,1.0841,1.2052,2.0891,2.5772,High-Performance,0.7378,5.4823,2.2218,4.2766,3.7537,735.1823
16,241.0,3.5482,1.3187,2.2929,2.6260000000000003,2.4615,Sports,0.0546,5.2075,2.3691,4.3576,2.4464,741.8195
17,242.0,3.0111,1.3629,3.1983,2.3753,2.7717,High-Performance,1.3434,5.5635,2.9446,4.3935,2.8872,649.4526
18,243.0,3.4134,1.7059,3.2845,2.76,2.3828,Economy,0.5911,5.7305,2.5845,3.3844,2.8297,548.4884
19,244.0,3.5143,1.9781,2.9593,2.7847,2.2021,Economy,0.145,5.6145,2.1036,3.0188,2.0246,334.3643
20,245.0,3.691,1.2778,3.7057,2.2043,2.9088,Sports,1.8111,5.0834,2.6679,4.3856,3.3626,451.2922
21,246.0,3.8314,1.8267,1.0567,2.2875,2.3311,Economy,0.5770000000000001,5.9332,2.1475,4.2379,3.6049,404.6272
22,247.0,2.3213,1.4644,2.4042,3.0939,2.6621,Economy,0.6823,5.2586,2.721,3.7419,3.5694,219.3323
23,248.0,3.6766,1.2044,2.4244,3.5003,2.6253,High-Performance,0.6241,5.7355,2.5795,3.4162,2.8663,207.4964
24,249.0,3.7968,1.5392,1.5537,2.8174,2.7039,Sports,0.7923,5.8023,2.5645,3.2766,3.5428,294.3787
25,250.0,3.0536,1.3418,2.5214,3.5917,2.6291,Sports,0.5053,5.4104,2.2195,3.3862,2.2665,136.9977
26,251.0,2.047,1.6231,2.6061,2.6879,2.3178,Economy,1.941,5.9879,2.3936,4.6364,3.1932,204.4102
27,252.0,3.1374,1.5097,2.5591,2.8996,2.4332,Economy,0.111,5.5843,2.6545,4.4609,3.3409,250.6999
28,253.0,3.5186,1.3777,2.1903,3.8738,2.3822,Economy,1.0789,5.2198,2.3351,3.8089,3.5359,189.2244
29,254.0,3.5126,1.9822,3.647,3.1179,2.0409,Sports,1.9976,5.622999999999998,2.6485,3.3221,2.7492,238.7805
