,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11
0,122.0,2.4138,1.6882,1.4233,3.4848,2.1576,High-Performance,1.3554,5.8965,2.7518,4.8474,2.2804,397.1242
1,123.0,2.7964,1.6252,1.3358,3.5942,2.003,Sports,0.0614,5.352,2.9391,3.7374,3.4859,386.8057
2,124.0,3.4148,1.0705,3.5158,2.0104,2.8962,Economy,1.9306,5.2769,2.5606,4.5716,3.128,530.0849
3,125.0,2.6589,1.1526,1.7471,3.4899,2.4766,Economy,0.2034,5.1096,2.4336,3.2693,2.7843,453.2512
4,126.0,3.8462,1.115,3.4157,3.2532,2.2671,High-Performance,0.6477,5.0675,2.1185,4.4768,2.0583,432.9064
5,127.0,3.7247,1.2517,3.5052,2.2912,2.5982,Economy,1.4126,5.6732,2.0887,3.6728,2.4376,314.7801
6,128.0,2.6295,1.3613,1.2219,2.212,2.5685,Sports,0.1647,5.36,2.632,4.886,3.7976,404.6109
7,129.0,3.9596,1.5708,1.0655,3.6502,2.8836,High-Performance,0.3028,5.8415,2.5395,4.3763,3.2413,373.5271
8,130.0,2.3927,1.1561,2.5377,3.9186,2.4767,Economy,1.6569999999999998,5.3778,2.2835,4.169,2.7316,429.6186
9,131.0,2.9435,1.2111,1.9377,3.275,2.9102,Economy,1.5637,5.3435,2.2823,4.9627,3.4973,527.4686
10,132.0,3.5454,1.1442,3.9328,2.5512,2.0898,High-Performance,0.8541,5.8508,2.9204,4.8697,2.8422,640.842
11,133.0,3.8127,1.4661,3.4202,2.2687,2.9379,High-Performance,0.0347,5.8198,2.3056,3.0262,3.3191,354.3476
12,134.0,3.9088,1.3608,2.8374,3.4678,2.2771,Economy,1.4927,5.6842,2.8310000000000004,3.8142,3.6717,357.0454
13,135.0,2.7946,1.7377,1.9192,2.4703,2.07,Sports,1.9609,5.8523,2.9166,4.3419,3.335,437.334
14,136.0,3.1241,1.0445,3.333,2.3559,2.2713,Economy,0.7207,5.2451,2.0424,3.8619,2.2704,221.7808
15,137.0,2.8143,1.5857,2.1416,2.2902,2.7068,Sports,1.1425,5.5648,2.8771,3.8955,2.2047,104.8478
16,138.0,3.4686,1.5242,2.3707,3.3916,2.0604,Economy,1.415,5.4409,2.2227,3.2741,3.3352,145.5952
17,139.0,3.4172,1.0032,3.0126,2.7265,2.0239,High-Performance,1.0131,5.9791,2.0785,4.4025,2.4512,215.9334
18,140.0,3.7133,1.2884,3.5035,2.9076,2.3533,Economy,1.0967,5.1269,2.4606,4.6305,2.2644,224.3725
19,141.0,2.6358,1.9447,2.4664,3.7638,2.02,Economy,1.8326,5.0701,2.0897,3.7464,3.5183,144.4627
20,142.0,3.6063,1.8925,1.2994,3.179,2.8899,Economy,0.0654,5.8228,2.0856,3.7348,2.9001,133.53799999999998
21,143.0,3.4021,1.7877,1.1531,2.5312,2.3041,Sports,1.8144,5.7620000000000005,2.8678,3.4375,2.024,192.8746
22,144.0,2.2461,1.1271,3.4598,2.8713,2.4881,Sports,0.7605,5.0253,2.3896,4.8382,3.3947,249.1109
23,145.0,3.0994,1.3723,1.4113,2.3985,2.3371,High-Performance,1.6531,5.8488,2.9574,4.9143,2.0424,245.7457
24,146.0,3.434,1.2412,2.9723,2.259,2.2454,High-Performance,1.8785,5.3347,2.3396,4.7822,3.448,270.1706
25,147.0,2.007,1.9868,1.0368,2.405,2.4234,Sports,0.3661,5.0566,2.2257,3.6578,2.1229,253.3881
26,148.0,2.1422,1.7529,1.2203,2.1647,2.0565,High-Performance,1.9244,5.1346,2.1296,4.0278,2.7576,361.1778
27,149.0,2.1434,1.6908,2.9435,2.2863,2.9205,Economy,0.5562,5.908,2.6269,3.8486,2.0059,273.9786
28,150.0,2.073,1.2571,1.4,2.8083,2.3701,Economy,1.9955,5.0725,2.8031,3.2959,3.3167,63.5047
29,151.0,2.5773,1.9711,1.639,3.5415,2.3793,High-Performance,0.9107,5.1181,2.5498,4.644,3.0605,65.0665
