,Engine ID,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11,Cost
0,207.0,1.0,3.5352,1.7849,2.9477,3.0539,2.3133,Sports,1.4892,5.1454,2.5346,4.3765,3.3465,113.7429,10.0
1,207.0,2.0,2.5799,1.0548,1.8345,3.2824,2.8466,Sports,1.7419,5.5353,2.8253,3.5379,2.6997,271.9676,10.0
2,207.0,3.0,3.2402,1.6136,1.4521,3.8339999999999996,2.4017,Sports,1.155,5.9439,2.0985,3.3067,2.4881,575.8622,10.0
3,207.0,4.0,2.0364,1.3274,2.7073,3.1136,2.3866,Economy,0.9355,5.0909,2.7058,4.7859,2.5761,829.7642,10.0
4,207.0,5.0,2.7456,1.8294,1.4299,3.8919,2.7526,High-Performance,0.3553,5.7666,2.8763,3.1566,3.1221,1039.2163,10.0
5,207.0,6.0,2.5891,1.5183,3.6764,3.6812,2.7156,Economy,1.2697,5.6439,2.8151,3.6819,2.3057,979.8867,10.0
6,207.0,7.0,3.4046,1.5273,1.989,3.9644,2.7325,Economy,0.6184,5.0622,2.7773,4.0456,3.0473,1038.7436,10.0
7,207.0,8.0,3.4229,1.9168,2.9876,3.9231,2.702,High-Performance,0.7455,5.1205,2.2602,4.0135,2.6108,1111.8145,10.0
8,207.0,9.0,2.1921,1.1462,3.2697,2.4219,2.4861,Economy,1.3467,5.7165,2.5052,4.7645,3.1974,1073.0848,10.0
9,207.0,10.0,3.85,1.1336,1.1904,3.8621,2.3621,Sports,1.3746,5.2315,2.4124,3.0743,2.0211,1165.1083,10.0
10,207.0,11.0,2.7594,1.8176,3.4509,2.7848,2.2749,High-Performance,0.4487,5.4339,2.7746,3.5912,3.9966,1136.7626,10.0
11,207.0,12.0,2.0167,1.3903,2.91,2.8556,2.8073,Sports,0.2482,5.9012,2.0627,3.2258,2.271,983.4518,10.0
12,207.0,13.0,2.6379,1.4327,1.9876,2.5707,2.8739,Economy,0.5813,5.2155,2.0671,4.7482,3.2238,989.1699,10.0
13,207.0,14.0,2.0671,1.2886,2.2196,2.3745,2.5178,High-Performance,1.6136,5.9783,2.0433,4.5498,2.2738,903.8668,10.0
14,207.0,15.0,3.5199,1.4876,2.6344,3.1544,2.0372,Sports,0.3801,5.4015,2.2297,4.8382,3.1962,914.5702,327.291096
15,207.0,16.0,2.4979,1.6303,2.2556,2.9775,2.6898,Sports,1.2245,5.559,2.3164,4.4615,3.4869,916.0269,328.1069522
16,207.0,17.0,3.8778,1.0832,2.4387,3.2227,2.8077,High-Performance,0.6118,5.0067,2.9331,3.0304,3.0473,1044.7331,328.8948388
17,207.0,18.0,3.8379,1.4549,2.0264,3.5405,2.3441,Economy,1.4629,5.1685,2.0864,3.7549,3.4930000000000003,1174.4632,329.51007549999997
18,207.0,19.0,3.8381,1.4487,1.2758,2.1469,2.6244,Sports,1.5142,5.7331,2.3055,3.3758,2.5639,1291.0883,329.9855605
19,207.0,20.0,2.7494,1.4826,3.6478,3.3612,2.9978,Sports,0.3751,5.0479,2.9461,3.8934,2.7723,1270.7731,330.2334646
20,207.0,21.0,3.0985,1.9352,3.7998,2.0088,2.7427,Economy,0.0096,5.2906,2.3717,3.9019999999999997,2.5789999999999997,1290.0141,330.556433
21,207.0,22.0,2.6954,1.4655,2.4363,3.3360000000000003,2.4614,Economy,1.4169999999999998,5.8771,2.2342,3.1802,3.8508,1184.9628,330.7174375
22,207.0,23.0,3.7549,1.0324,2.4044,3.7984,2.989,High-Performance,1.5319,5.0589,2.1003,3.1298,2.5846,1149.0785,330.7683832
23,207.0,24.0,3.5621,1.757,1.9151,2.7167,2.4419999999999997,Economy,0.3584,5.5323,2.4712,4.4209,3.6462,1158.3035,330.8683775
24,207.0,25.0,3.5472,1.7138,1.3169,3.7902,2.3998,High-Performance,1.7067,5.681,2.7674,3.6732,3.0068,1213.8855,330.9352456
25,207.0,26.0,3.8514,1.1656,3.7044,3.7025,2.82,High-Performance,1.3787,5.4352,2.0336,4.5892,2.2747,1296.4202,331.1115259
26,207.0,27.0,3.6839999999999997,1.3253,3.9941,3.6868,2.8905,High-Performance,1.1412,5.8318,2.9611,3.3414,3.2417,1335.0171,331.4845003
27,207.0,28.0,2.4584,1.6519,3.159,3.5789,2.6831,High-Performance,0.5638,5.0537,2.8475,4.1673,2.2678,1196.7542,331.7081773
28,207.0,29.0,2.1597,1.808,2.119,2.5067,2.2264,Economy,0.5183,5.6893,2.3109,3.2185,2.5089,1067.6947,331.8851445
29,207.0,30.0,2.5121,1.2570000000000001,3.1059,2.6651,2.6645,Sports,1.0036,5.1739,2.7135,4.1398,2.4346,952.8313,331.9371964
30,207.0,31.0,3.8417,1.1401,1.5934,3.779,2.1515,Sports,1.0728,5.551,2.5084,4.2095,2.1748,938.4538,331.9735461
31,207.0,32.0,2.8183,1.5457,2.1489,2.6287,2.7254,High-Performance,1.1129,5.8607,2.695,4.919,2.7175,876.4805,331.8214062
32,207.0,33.0,3.7597,1.5697,1.1859,3.073,2.6083,High-Performance,1.8877,5.3529,2.3568,4.3134,2.2719,1006.971,331.6681238
33,207.0,34.0,3.8682,1.614,2.117,2.0825,2.085,Economy,1.5676,5.3886,2.0449,3.173,3.0916,1171.879,331.5641205
34,207.0,35.0,2.6745,1.4517,1.5328,3.6695,2.5541,Economy,0.3665,5.8599,2.8710000000000004,4.8453,2.0782,1108.7003,331.4156776
35,207.0,36.0,2.8262,1.0218,1.8398,2.4167,2.5562,Economy,1.9257,5.6484,2.8292,3.9486,2.1228,1051.0836,331.19114460000003
36,207.0,37.0,2.2441,1.3981,3.4035,2.5367,2.3192,Sports,1.6828,5.8994,2.364,3.344,3.4361,943.0895,330.9639453
37,207.0,38.0,3.5432,1.8959,3.8855,2.5856,2.3566,Economy,1.232,5.853,2.6569,4.9964,3.9613,941.829,330.7762776
38,207.0,39.0,3.4226,1.4003,2.2369,3.0351,2.4862,Sports,1.2565,5.5711,2.8381,4.8233,2.4462,936.3113,330.5699798
39,207.0,40.0,2.467,1.5686,3.9739,2.8156,2.9952,High-Performance,0.0508,5.6158,2.5583,3.0102,3.6262,924.7306,330.2949035
40,207.0,41.0,3.9824,1.093,1.2669,3.9013,2.2965,High-Performance,1.4261,5.7779,2.6584,3.978,2.5575,1072.0488,330.0835148
41,207.0,42.0,2.6902,1.107,1.9625,2.9383,2.5133,High-Performance,1.4426,5.1118,2.392,4.406000000000001,3.7529,1004.591,329.7643074
42,207.0,43.0,2.6465,1.9993,3.0046,3.4869,2.3573,High-Performance,1.4019,5.6845,2.5644,4.4125,2.2309,909.4177,329.4933283
43,207.0,44.0,2.9036,1.9838,3.5844,2.8241,2.6003,Economy,1.4758,5.0177,2.5529,4.766,3.2507,949.5681,329.3960953
