,Engine ID,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11,Cost
0,208.0,1.0,2.9492,1.4318,3.5519,2.4694,2.0644,Economy,0.8173,5.0567,2.2613,4.5118,3.4091,103.7988,10.0
1,208.0,2.0,3.0405,1.4092,3.5713,3.9933,2.1066,High-Performance,0.8005,5.0458,2.7617,4.9264,2.2135,369.0158,10.0
2,208.0,3.0,3.5787,1.1581,3.945,3.3585,2.1327,High-Performance,0.4349,5.392,2.891,3.5063,2.9229,673.8431,10.0
3,208.0,4.0,3.0534,1.507,2.209,3.4479,2.013,Sports,0.9261,5.43,2.2926,4.1505,3.8453,1046.0994,10.0
4,208.0,5.0,3.4434,1.8859,2.7577,2.5356,2.9406,High-Performance,0.9907,5.6406,2.7597,4.3306,2.1959,1408.3416,10.0
5,208.0,6.0,3.201,1.0858,2.6628,3.9467,2.9767,High-Performance,1.6572,5.8519,2.0819,4.1627,3.1546,1462.1708,10.0
6,208.0,7.0,3.1283,1.0895,3.5398,3.5536,2.2553,Economy,0.9775,5.7786,2.972,4.3422,3.5731,1496.4227,10.0
7,208.0,8.0,3.6457,1.7025,3.8153,2.7757,2.5594,Economy,0.083,5.5899,2.2421,4.9634,2.2862,1480.5418,10.0
8,208.0,9.0,2.8259,1.7473,3.3793,3.5848,2.0994,Economy,1.3232,5.9832,2.5976,3.2883,3.5558,1530.9861,10.0
9,208.0,10.0,2.1684,1.6561,1.5186,2.9304,2.638,High-Performance,0.6724,5.9846,2.9252,3.5369,3.3128,1577.8047,10.0
10,208.0,11.0,2.13,1.2551,1.5378,3.0726,2.6122,Economy,0.8131,5.0365,2.3977,4.9022,3.1188,1527.1797,10.0
11,208.0,12.0,3.0636,1.8814,1.7433,3.7825,2.0695,High-Performance,1.5590000000000002,5.2317,2.8524,3.2536,2.1122,1445.6316,10.0
12,208.0,13.0,2.7831,1.2723,3.8587,3.6347,2.7124,Sports,0.8123,5.5847,2.1913,4.4259,3.1626,1463.2394,10.0
13,208.0,14.0,2.2715,1.4186,1.1823,3.7485,2.2406,Economy,0.2609,5.1924,2.9356,3.8835,3.0343,1371.2701,10.0
14,208.0,15.0,2.6660000000000004,1.7722,3.5447,3.1068,2.6013,High-Performance,1.2583,5.1828,2.0737,4.0102,3.8816,1358.6627,334.0065872
15,208.0,16.0,2.0589,1.5821,1.1344,3.6776,2.2974,Sports,1.295,5.7128,2.0469,3.2283,2.1633,1371.4662,335.2859284
