,Engine ID,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11,Cost
0,276.0,1.0,3.6096,1.9580000000000002,3.7880000000000003,2.3057,2.9909,Sports,0.3958,5.882000000000001,2.716,3.3108,3.9725,191.4784,10.0
1,276.0,2.0,3.7686,1.9615,1.1975,2.4785,2.5997,Sports,1.2572,5.2636,2.4859,3.4968,3.7225,603.205,10.0
2,276.0,3.0,3.8019,1.2542,3.9695,3.3471,2.4742,High-Performance,1.6297,5.0529,2.2582,3.7531,3.2542,970.0167,10.0
3,276.0,4.0,2.1959,1.5819,3.4539,2.9408,2.7051,Economy,1.3397,5.1315,2.9489,4.872,2.7668,1968.5117,10.0
4,276.0,5.0,2.8304,1.6092,1.0575,2.0634,2.9824,High-Performance,0.3905,5.7044,2.8118,3.0535,2.9692,2663.1946,10.0
5,276.0,6.0,3.0435,1.9669999999999999,3.0908,3.4433,2.8371,Sports,1.9905,5.8278,2.912,3.7024,3.7639,2455.196,10.0
6,276.0,7.0,3.9642,1.4580000000000002,1.2053,3.0823,2.4116,Sports,1.4862,5.294,2.1009,3.725,3.1779,2842.3474,10.0
7,276.0,8.0,3.1052,1.9340000000000002,1.8961,3.3139,2.4393,Economy,1.9803,5.6237,2.4201,4.2737,3.4465,2544.4037,10.0
8,276.0,9.0,2.8035,1.1145,3.8211,2.9235,2.312,High-Performance,1.149,5.2227,2.0368,3.1754,2.1244,2253.2739,10.0
9,276.0,10.0,3.43,1.4548,3.0765,3.3527,2.209,High-Performance,1.0012,5.6209,2.6499,4.6957,3.6116,2884.0527,10.0
10,276.0,11.0,3.6349,1.3781,1.0939,3.6095,2.8592,Sports,1.6955,5.6731,2.6089,3.6702,3.5839,2506.4153,10.0
11,276.0,12.0,2.1406,1.3073,3.4518,2.5643,2.5135,High-Performance,0.2004,5.6624,2.7966,4.4604,2.3311,2637.9483,10.0
12,276.0,13.0,2.2235,1.9392,1.4331,2.8517,2.9576,Economy,1.6168,5.7556,2.2954,3.8229,2.7299,2860.9558,10.0
13,276.0,14.0,3.6197,1.3046,2.1418,3.0953,2.8335,High-Performance,1.0454,5.7148,2.2081,3.3518,2.966,2520.0306,10.0
14,276.0,15.0,3.4421,1.7224,3.0357,3.6809,2.8845,High-Performance,0.1367,5.2128,2.5282,3.1909,2.0078,2295.4925,450.9065735
15,276.0,16.0,2.5008,1.7246,3.8844,2.5044,2.6591,Sports,1.2016,5.8211,2.6462,4.9664,2.7430000000000003,2862.8157,453.5926331
16,276.0,17.0,3.4432,1.0624,1.6743,2.6777,2.6443,Economy,0.1672,5.8067,2.9895,4.6484,3.9291,2623.282,455.6285211
17,276.0,18.0,3.7552,1.4282,1.1831,2.8334,2.126,Economy,1.4302,5.502000000000001,2.8269,4.8625,2.5140000000000002,2545.2292,457.2164001
18,276.0,19.0,2.3082,1.5891,2.7417,3.0338,2.6091,High-Performance,1.8975,5.2249,2.5831,4.9305,3.1182,2911.8564,458.1748444
19,276.0,20.0,3.0654,1.9369,2.3958,3.2985,2.6794,Economy,0.2644,5.0995,2.1312,4.6843,3.6385,3217.8627,458.7482341
20,276.0,21.0,3.2987,1.5233,1.7896,3.7375,2.7044,Economy,1.5843,5.97,2.9084,4.3679,2.7680000000000002,2836.8549,459.1429668
21,276.0,22.0,3.6993,1.942,3.3113,2.9821,2.4032,Economy,0.5997,5.5489999999999995,2.5323,4.2969,2.8991,2878.4307,459.1963596
22,276.0,23.0,3.8445,1.4375,3.3631,3.56,2.4519,High-Performance,1.7694,5.8243,2.2151,4.6619,3.0839,3246.0825,459.9148172
23,276.0,24.0,3.6735,1.6787,1.2872,2.5348,2.559,High-Performance,1.4072,5.3286,2.4615,4.0782,2.9866,2877.7283,460.555584
24,276.0,25.0,2.5409,1.5562,1.3993,3.9,2.8758,Economy,1.1503,5.1488,2.9778,4.1301,2.8821,2589.525,460.2735153
25,276.0,26.0,3.3159,1.7013,2.3999,2.946,2.3407,High-Performance,1.8208,5.6705,2.4218,4.9716,3.5378,2899.5095,460.68292859999997
26,276.0,27.0,3.5683,1.8397,1.4255,2.355,2.8973,Sports,1.7739,5.6479,2.6683,3.7738,3.4919,2731.0809999999997,460.7930745
27,276.0,28.0,2.4909,1.4916,1.6791,3.2823,2.181,Economy,1.6473,5.1353,2.6829,4.0467,3.6838,2391.784,460.3395979
28,276.0,29.0,2.4453,1.2269,1.7589,3.9722,2.7245,Sports,0.048,5.9947,2.2926,3.773,3.5937,2438.9333,460.2730494
29,276.0,30.0,2.8734,1.5188,2.7639,3.1754,2.049,Sports,0.7752,5.5423,2.4439,4.9182,2.9312,2672.3272,460.6660334
30,276.0,31.0,2.5494,1.4097,1.7482,3.9393,2.431,Economy,1.5044,5.3391,2.0127,3.0985,2.3558,2295.5288,460.109483
31,276.0,32.0,3.8255,1.4928,2.2907,2.1302,2.3649,High-Performance,0.9627,5.9427,2.3277,4.4309,2.9766,2356.322,459.8572249
32,276.0,33.0,2.4124,1.9171,2.5769,3.3488,2.0754,Economy,1.1694,5.8694,2.7411,4.2796,3.9658,2551.8284,459.8807185
33,276.0,34.0,2.2527,1.3492,1.1421,3.39,2.0405,High-Performance,1.8898,5.3408,2.7445,4.3984,2.1372,2556.6119,459.5371231
34,276.0,35.0,2.7425,1.2002,2.6261,3.8618,2.6908,High-Performance,1.3734,5.2843,2.5269999999999997,3.8563,3.7377,2347.1013,458.6820679
35,276.0,36.0,3.9563,1.5423,3.8174,3.5089,2.3567,Economy,1.8624,5.1456,2.3485,3.6413,3.3279,2698.0502,458.5591184
36,276.0,37.0,2.2109,1.3701,2.1407,2.7081,2.6246,Economy,0.8249,5.182,2.5278,3.5348,3.9894,2660.0841,458.35267020000003
37,276.0,38.0,2.4047,1.1158,2.1341,2.6953,2.4036,High-Performance,1.8368,5.6737,2.8259,3.9075,2.5952,2404.4903,457.521459
38,276.0,39.0,2.8587,1.3083,3.1049,2.8851,2.5301,High-Performance,0.095,5.9712,2.2416,3.8624,3.0976,2573.0951,457.2317854
39,276.0,40.0,2.7686,1.1059999999999999,3.5409,2.2767,2.5669,High-Performance,0.6698,5.4469,2.4659,3.0601,2.9705,2635.3128,457.2908842
40,276.0,41.0,2.7379,1.429,3.1816,2.3603,2.7212,High-Performance,1.7967,5.8755,2.7706,4.5005,2.7444,2616.8773,457.0222434
41,276.0,42.0,3.0854,1.3348,1.7341,3.2136,2.7556,High-Performance,0.7079,5.4657,2.1971,3.5456,3.0477,2513.5886,456.8173969
