,Engine ID,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11,Cost
0,230.0,1.0,2.1357,1.0649,1.4278,2.4355,2.3403,Economy,0.7681,5.7913,2.0767,4.1082,2.4378,90.8819,10.0
1,230.0,2.0,2.2974,1.3939,1.075,3.7836,2.307,Economy,0.4153,5.4722,2.9818,3.0515,3.6679,312.9086,10.0
2,230.0,3.0,2.8774,1.7234,2.9671,2.5218,2.6603,Sports,1.9877,5.3193,2.7014,3.7729,2.9754,506.4725,10.0
3,230.0,4.0,3.6282,1.7214,2.4604,2.3409999999999997,2.4335,Economy,1.3342,5.9449,2.3638,4.2410000000000005,3.6828,822.9249,10.0
4,230.0,5.0,2.2255,1.8127,1.6311,2.4595,2.4826,Sports,0.4585,5.8037,2.2552,3.3991,3.3649,1135.0521,10.0
5,230.0,6.0,2.0975,1.9351,3.7192,2.2047,2.1949,Economy,0.6329,5.1918,2.9193,3.325,3.0498,1063.2830000000001,10.0
6,230.0,7.0,3.1364,1.5087,1.6459,3.609,2.544,Sports,0.9207,5.0622,2.6536,4.7044,3.6002,1078.2745,10.0
7,230.0,8.0,3.2272,1.3346,2.7415,2.9915,2.3583,Economy,0.4321,5.3073,2.0106,3.4571,2.3316,1046.4967,10.0
8,230.0,9.0,2.5541,1.2542,2.9023,2.325,2.1241,Economy,0.8309,5.8735,2.6498,3.7401,3.1333,1035.3814,10.0
9,230.0,10.0,3.9906,1.2801,2.9716,2.0377,2.8083,High-Performance,0.1784,5.5086,2.8135,4.4092,3.9076,1102.5189,10.0
10,230.0,11.0,3.9875,1.9502,1.7789,3.6677,2.7078,High-Performance,1.9669,5.0875,2.4954,3.5638,3.8737,1140.0284,10.0
11,230.0,12.0,3.3827,1.7690000000000001,2.6543,2.5425,2.0399,Sports,0.5694,5.8169,2.9761,3.2494,2.3018,1033.389,10.0
12,230.0,13.0,2.9493,1.7909,1.5689,3.8284,2.6665,Sports,1.6927,5.9849,2.7587,4.9924,2.9255,1128.138,10.0
13,230.0,14.0,2.821,1.5712,2.8375,2.9015,2.9483,Sports,1.2791,5.1901,2.2396,4.5767,2.5222,1169.5681,10.0
14,230.0,15.0,3.5106,1.0535,3.4993,2.2752,2.6823,High-Performance,0.4249,5.0971,2.8179,4.7442,3.4817,1128.0138,362.8030679
15,230.0,16.0,2.7288,1.1777,2.1596,3.1604,2.3093,High-Performance,0.4812,5.475,2.0848,3.6798,2.1855,1141.1098,363.8691516
16,230.0,17.0,3.3077,1.4555,2.0126,3.8991,2.4646,High-Performance,1.0649,5.3351,2.8041,3.7741,2.059,1178.5568,364.7515309
17,230.0,18.0,2.0956,1.6535,2.4198,2.9116,2.5133,Sports,1.7604,5.2027,2.0809,3.1653,2.0159,1077.329,365.3336997
