,Engine ID,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11,Cost
0,139.0,1.0,2.6505,1.0602,1.9774,2.0055,2.9809,Economy,0.2945,5.7524,2.2197,4.6852,3.4713,144.0954,10.0
1,139.0,2.0,2.3674,1.8356,1.0304,2.7316,2.6577,Sports,1.0113,5.7219,2.4027,4.2346,2.7687,554.5415,10.0
2,139.0,3.0,3.2225,1.1105,1.8142,2.8810000000000002,2.0794,Sports,0.6373,5.8692,2.0376,4.2211,3.1519,946.8582,10.0
3,139.0,4.0,3.8344,1.3572,3.051,2.8716,2.8856,Sports,0.6693,5.7666,2.9507,4.8543,2.6278,1498.5383,10.0
4,139.0,5.0,3.7617,1.3338,3.5537,3.2542,2.8577,High-Performance,1.8645,5.6339,2.3539,3.9717,3.7958,1999.9761,10.0
5,139.0,6.0,3.9845,1.5166,2.7614,2.1124,2.3892,Economy,0.5184,5.8209,2.8473,4.8479,2.7823,2001.7442,10.0
6,139.0,7.0,3.8012,1.4028,1.5628,3.6752,2.4315,Economy,0.379,5.3789,2.8261,3.7328,2.4806,1950.4312,10.0
7,139.0,8.0,3.2501,1.9065,3.7295,3.8401,2.9344,High-Performance,0.3894,5.0964,2.1205,4.9226,3.1299,1933.6219,10.0
8,139.0,9.0,3.4989999999999997,1.1768,3.3901,2.759,2.6009,Economy,1.3888,5.7613,2.8127,4.6567,3.5591,1944.2783,10.0
9,139.0,10.0,3.8536,1.0852,3.3383,3.2737,2.447,High-Performance,1.3461,5.7268,2.5181,4.5115,3.7014,1944.4886,10.0
10,139.0,11.0,3.1445,1.6907,1.1969,2.1065,2.5108,Sports,1.1564,5.6424,2.0865,3.4276,3.5054,1884.3128,10.0
11,139.0,12.0,3.3656,1.4597,3.2188,3.8692,2.042,Sports,1.8791,5.6469,2.3643,3.7586,2.1498,1924.6868,10.0
12,139.0,13.0,2.9534,1.2196,2.3538,3.4301,2.5191,Sports,1.3798,5.8155,2.8989,4.2158,2.406,1953.9063,10.0
13,139.0,14.0,2.376,1.9975,1.1243,2.2808,2.6353,High-Performance,0.8836,5.605,2.2069,4.0729,2.866,1912.5498,10.0
14,139.0,15.0,2.7314,1.4775,1.578,2.2367,2.0229,High-Performance,0.3063,5.8813,2.9856,4.1153,2.7439,1871.8921,235.6195733
15,139.0,16.0,2.4515,1.6252,1.4421,2.3451,2.2302,Economy,1.3441,5.4545,2.5937,4.4376,2.7775,1933.1181,237.4231999
16,139.0,17.0,3.43,1.7193,1.462,2.6467,2.1599,High-Performance,1.0699,5.4699,2.3209,4.1759,2.2335,1882.8745,238.766459
17,139.0,18.0,3.6314,1.8833,2.3099,3.6019,2.4215,Sports,0.7896,5.546,2.2029,3.5119,2.0028,1826.4539,239.6619312
18,139.0,19.0,3.7060000000000004,1.172,1.3876,2.1355,2.4783,Sports,1.9796,5.6343,2.3421,3.1387,2.7209,1806.5669,239.9807863
19,139.0,20.0,3.4036,1.5457,1.569,2.6263,2.372,Sports,1.7108,5.6292,2.5203,3.1459,3.9617,1809.6226,239.8015364
20,139.0,21.0,2.3334,1.1396,3.4455,3.1299,2.1517,Sports,1.1162,5.5106,2.6872,4.6688,2.8792,1788.2395,239.6025129
21,139.0,22.0,3.7065,1.7951,2.4014,3.575,2.1958,High-Performance,1.6301,5.9799,2.6737,4.3113,2.9339,1814.9702,239.4855837
22,139.0,23.0,3.1849,1.6798,1.5525,2.6754,2.4279,High-Performance,0.3648,5.4998,2.0708,4.899,3.1758,1852.9668,239.4161399
23,139.0,24.0,2.8374,1.6289,3.6091,2.0342,2.5268,Economy,0.6679,5.901,2.7757,4.3381,3.7618,1893.7063,239.3790444
24,139.0,25.0,3.9531,1.8048,2.3758,3.1587,2.1427,Sports,0.0618,5.8428,2.9918,4.9596,3.0965,1976.7243,239.424866
25,139.0,26.0,3.1517,1.1340000000000001,2.291,3.9414,2.2935,Economy,0.3692,5.6977,2.8832,3.4836,2.8455,1918.1636,239.4753399
26,139.0,27.0,2.131,1.7542,2.6258,2.4732,2.6379,Economy,1.7058,5.8683,2.4243,4.5086,3.0026,1919.7124,239.4847432
27,139.0,28.0,2.8277,1.7319,3.7031,3.4578,2.2315,Economy,1.9413,5.6019,2.5277,3.085,3.9543,1879.5944,239.4273015
28,139.0,29.0,3.5148,1.9167,1.9435,3.6054,2.0952,High-Performance,1.8086,5.7056,2.7626,3.648,3.9378,1835.1493,239.3697909
29,139.0,30.0,3.3707,1.7741,1.57,3.2615,2.7348,Economy,0.1832,5.4603,2.6421,3.2761,3.6897,1767.3777,239.2821601
30,139.0,31.0,2.4994,1.6791,1.8126,3.7115,2.2138,Economy,1.0584,5.0966,2.156,4.7878,2.9399,1800.9674,239.16626300000001
31,139.0,32.0,2.2359,1.1074,1.4849,2.6698,2.4394,High-Performance,0.0873,5.4275,2.6822,4.3599,3.5051,1687.4049,238.9851048
