,Engine ID,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11,Cost
0,78.0,1.0,2.4727,1.4135,3.5783,3.5849,2.4042,Sports,0.9734,5.5731,2.2692,3.0627,3.333,121.9414,10.0
1,78.0,2.0,2.0319,1.5421,3.6403,3.6589,2.2435,High-Performance,0.9349,5.3024,2.4051,4.8172,3.7233,390.9687,10.0
2,78.0,3.0,3.6578,1.3880000000000001,3.7673,2.6308,2.8881,Economy,1.8481,5.8875,2.2933,4.808,3.9963,738.8756,10.0
3,78.0,4.0,2.9522,1.5106,2.6199,2.7615,2.8439,Sports,0.0133,5.812,2.8015,3.9868,3.53,1330.5279,10.0
4,78.0,5.0,2.1016,1.4385,3.2751,3.4391,2.6312,High-Performance,1.9759,5.664,2.1418,4.8242,2.7624,2033.0949,10.0
5,78.0,6.0,3.739,1.8302,1.3566,2.4676,2.5941,High-Performance,0.6697,5.4186,2.7395,3.7862,2.9376,1931.6138,10.0
6,78.0,7.0,3.5559,1.6577,1.6658,3.0311,2.0975,Economy,0.7313,5.1595,2.8653,3.7852,3.6575,1834.0631,10.0
7,78.0,8.0,2.2146,1.5173,3.9549,3.228,2.4394,Economy,1.9844,5.5134,2.8923,3.6469,3.5901,1846.7002,10.0
8,78.0,9.0,3.7961,1.246,1.5973,3.3456,2.2079,Economy,1.6621,5.9868,2.398,3.0949,3.1104,1777.3941,10.0
9,78.0,10.0,2.0949,1.1533,3.4842,2.5928,2.3478,Economy,1.7657,5.9212,2.4930000000000003,4.275,3.9041,1722.9851,10.0
10,78.0,11.0,3.7839,1.7677,2.197,3.2205,2.5861,Economy,1.1909,5.0697,2.895,4.6706,3.8846,1864.9836,10.0
11,78.0,12.0,2.568,1.8359,3.9682,3.4695,2.1896,Sports,0.7877,5.7860000000000005,2.7666,3.5785,2.1398,1827.1963,10.0
12,78.0,13.0,3.8239,1.1258,3.5486,3.5054,2.8156,Sports,1.0191,5.4719,2.7251,3.6093,3.3249,1806.5075,10.0
13,78.0,14.0,2.0417,1.6533,2.7066,2.6787,2.7822,Economy,1.375,5.5235,2.7542,4.7537,3.9247,1921.25,10.0
14,78.0,15.0,2.53,1.9079,2.3797,2.5024,2.2101,Sports,1.0075,5.0315,2.6558,4.2708,3.4976,1901.1749,141.800209
15,78.0,16.0,2.7131,1.4891,3.66,2.0893,2.5429,Economy,0.3325,5.8378,2.4711,4.8862,2.7968,1777.3675,143.4707889
16,78.0,17.0,3.1295,1.9588,2.0582,2.7627,2.2144,Sports,0.016,5.5765,2.7663,4.7873,2.0928,1800.9185,144.8928016
17,78.0,18.0,2.5286,1.0103,1.8189,3.2060000000000004,2.6476,High-Performance,1.4826,5.0718,2.4211,3.8485,2.9629,1746.9025,145.9096616
18,78.0,19.0,3.8203,1.0258,1.2692,2.6947,2.0563,Economy,0.7089,5.8597,2.6724,3.4414,3.7612,1584.6749,146.1772868
19,78.0,20.0,3.2513,1.5742,2.5669,2.1264,2.4488,Economy,1.8976,5.6610000000000005,2.2489,4.0634,2.3786,1568.619,145.7257742
20,78.0,21.0,2.9761,1.2928,1.4701,2.9717,2.8051,High-Performance,1.8076,5.3511,2.5208,4.7079,3.9037,1685.6939,145.4971221
21,78.0,22.0,2.9095,1.3408,1.5298,2.7133,2.7118,High-Performance,0.2074,5.4166,2.2267,3.7967,2.2634,1529.471,145.2044392
22,78.0,23.0,3.8080000000000003,1.1564,2.0183,3.0593,2.3359,Economy,1.1225,5.0584,2.2727,4.9965,2.7037,1580.2526,144.95054199999998
23,78.0,24.0,3.4499,1.0924,3.6365,3.0657,2.9713,Economy,1.0339,5.0163,2.2336,3.5654,2.6032,1608.7181,144.7970891
24,78.0,25.0,3.8459,1.5532,3.8292,2.2089,2.2215,High-Performance,0.9762,5.6926,2.6329,3.8946,2.5015,1565.7948,144.6542233
25,78.0,26.0,2.2206,1.3956,2.7095,2.4965,2.037,High-Performance,1.3885,5.3355,2.7122,3.5771,2.7868,1495.9211,144.2955541
26,78.0,27.0,2.9366,1.7448,1.8729,3.5314,2.6117,High-Performance,0.319,5.0766,2.3542,4.8141,2.6662,1643.7863,144.1259818
