,Engine ID,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11,Cost
0,200.0,1.0,2.9863,1.9818,2.7617,2.3027,2.2333,High-Performance,1.9277,5.3765,2.2883,4.4121,2.0468,127.1245,10.0
1,200.0,2.0,3.7006,1.2522,1.9969,3.0692,2.0425,Economy,0.442,5.1958,2.6467,4.8707,3.9144,383.4217,10.0
2,200.0,3.0,2.3437,1.7406,1.0101,3.5866,2.1254,High-Performance,0.1773,5.1362,2.3498,3.7711,3.3657,621.9598,10.0
3,200.0,4.0,2.9803,1.5412,2.4164,2.175,2.1534,Sports,1.1267,5.0123,2.9764,4.1205,2.4843,1003.1006,10.0
4,200.0,5.0,3.9518,1.548,1.7319,3.4146,2.688,High-Performance,0.1776,5.0315,2.4923,3.1994,2.9971,1339.9081,10.0
5,200.0,6.0,3.0457,1.6077,2.4384,3.8639,2.5044,Sports,0.5886,5.976,2.5981,3.4955,3.9789999999999996,1285.7961,10.0
6,200.0,7.0,3.136,1.5861,1.1082,2.8863,2.694,Economy,1.2406,5.1145,2.0314,4.7354,2.1732,1274.1749,10.0
7,200.0,8.0,3.1493,1.755,1.133,3.9928,2.7139,Economy,0.8963,5.415,2.3698,4.1962,3.4626,1307.4168,10.0
8,200.0,9.0,3.3647,1.7095,2.7963,2.8409,2.2993,Economy,0.5215,5.9061,2.5984,4.3928,2.4019,1301.8999,10.0
9,200.0,10.0,3.2583,1.9237,3.7251,2.1163,2.3675,High-Performance,1.827,5.4881,2.3394,4.005,2.2162,1306.0032,10.0
10,200.0,11.0,2.3445,1.0331,1.0661,2.6482,2.5481,Sports,1.2488,5.4201,2.1411,4.5653,3.1375,1228.9244,10.0
11,200.0,12.0,3.3392,1.1299,3.3414,3.4537,2.1599,Economy,1.7068,5.8433,2.6836,4.2762,2.4091,1245.559,10.0
12,200.0,13.0,2.0877,1.1574,2.5909,3.2052,2.6866,Sports,0.6092,5.4781,2.4993,3.1012,3.0894,1149.9144,10.0
13,200.0,14.0,2.0304,1.3022,3.3172,3.05,2.6167,High-Performance,1.6191,5.6471,2.3964,3.7605,2.4609,1085.6897,10.0
14,200.0,15.0,2.6864,1.5941,3.4965,3.3185,2.6386,Economy,0.045,5.3434,2.5334,3.9163,2.8223,1079.1389,319.2958862
15,200.0,16.0,3.233,1.9111,1.5518,2.9238,2.3736,Sports,0.8581,5.189,2.5287,4.7437,2.7155,1129.1561,320.3126289
16,200.0,17.0,2.5063,1.9278,2.7423,2.3961,2.8819,Economy,1.7895,5.3591,2.3725,4.3202,2.8336,1120.796,321.0650015
17,200.0,18.0,2.9094,1.9256,3.048,2.1078,2.4895,Economy,0.7967,5.8393,2.9824,3.4187,2.065,1212.3904,321.672408
18,200.0,19.0,3.0727,1.9668,2.2595,3.8768,2.0661,Economy,0.0363,5.841,2.9318,3.0546,2.3046,1280.1532,321.9648843
19,200.0,20.0,2.1021,1.0132,2.7296,2.5905,2.58,Economy,1.5001,5.8142,2.2985,3.9911,3.6151,1193.5691,321.8345475
20,200.0,21.0,3.605,1.3841,1.4046,3.4959,2.9182,Sports,0.5877,5.4637,2.7606,4.0721,2.1748,1206.7005,321.7682213
21,200.0,22.0,3.2619,1.1708,3.9252,2.4239,2.1348,High-Performance,1.5796,5.8722,2.2914,3.2741,2.2162,1176.0318,321.6865226
22,200.0,23.0,2.9789999999999996,1.6896,3.6979,2.3611,2.408,High-Performance,0.1286,5.8291,2.8089,3.8236,2.7494,1149.562,321.5430591
23,200.0,24.0,3.9736,1.8577,2.7043,2.5899,2.3479,High-Performance,0.3603,5.6057,2.2955,4.1023,2.1561,1243.6755,321.4989966
24,200.0,25.0,3.6436,1.6653,3.0494,2.7239999999999998,2.1573,High-Performance,0.5083,5.7916,2.5860000000000003,3.7319999999999998,2.3656,1279.9838,321.4869337
25,200.0,26.0,3.5726,1.9173,3.6217,3.6726,2.2594,Economy,1.8216,5.631,2.9811,4.0555,2.46,1342.9893,321.6218386
26,200.0,27.0,2.6281,1.1346,2.9636,3.1758,2.2237,Sports,1.416,5.1013,2.9157,3.0028,2.3912,1320.6379,321.7085272
27,200.0,28.0,3.5953,1.88,3.9142,2.9610000000000003,2.2827,High-Performance,0.0643,5.025,2.8444,4.2478,2.7929,1345.9164,321.9226318
28,200.0,29.0,2.4016,1.6304,2.4769,2.1256,2.1279,Sports,1.2284,5.7652,2.0578,3.5228,3.2442,1205.0924,322.0554148
29,200.0,30.0,3.0563,1.7797,3.5057,2.9267,2.2246,Sports,1.7155,5.5307,2.3153,4.6942,3.7943,1159.8817,322.1543061
30,200.0,31.0,2.4327,1.1189,3.6214,3.0267,2.5077,Economy,1.1409,5.8159,2.7095,4.296,3.6535,1108.7488,322.1511937
31,200.0,32.0,2.3904,1.6666,3.3853,2.6732,2.2673,Economy,0.7903,5.8119,2.8293,4.4579,3.7224,1081.5923,322.1278553
32,200.0,33.0,2.1813,1.3306,2.9129,3.8939,2.6963,Sports,1.0519,5.8275,2.8392,3.2951,2.4786,1052.4912,321.983881
33,200.0,34.0,3.5343,1.8171,1.8275,3.2783,2.4436,Economy,0.3107,5.9805,2.3995,3.9556,2.3881,1104.0642,321.823317
34,200.0,35.0,2.6473,1.9188,3.7298,3.7498,2.7839,High-Performance,0.0558,5.3446,2.9486,3.2248,3.7941,1099.9639,321.7466749
35,200.0,36.0,2.8589,1.3007,2.0799,2.6696,2.0275,Economy,1.0752,5.3522,2.2734,3.1464,3.6406,1080.5013,321.6340334
