,Engine ID,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11,Cost
0,220.0,1.0,2.8619,1.4735,1.3672,2.5654,2.9339,Economy,0.3198,5.9538,2.2717,4.7667,2.3894,93.3953,10.0
1,220.0,2.0,2.2961,1.6143,3.57,3.6307,2.97,High-Performance,1.3782,5.5723,2.6848,4.9488,3.7060000000000004,284.1081,10.0
2,220.0,3.0,3.6724,1.6841,2.7269,3.593,2.8129,Economy,0.524,5.7775,2.3628,4.4479,3.5242,510.9205,10.0
3,220.0,4.0,2.6266,1.256,2.9883,2.7372,2.7427,High-Performance,1.2414,5.8678,2.5687,3.5097,3.3826,876.4871,10.0
4,220.0,5.0,2.8732,1.3621,3.1921,2.2304,2.7202,High-Performance,0.2472,5.1313,2.8091,4.8887,3.2041,1239.3226,10.0
5,220.0,6.0,2.0099,1.2233,3.6007,2.8569999999999998,2.0265,Sports,0.1318,5.6596,2.7573,4.5315,3.6346,1230.1567,10.0
6,220.0,7.0,3.4061,1.0724,3.5544,2.6319999999999997,2.5232,Economy,0.1555,5.6397,2.272,3.4189,3.6445,1046.3896,10.0
7,220.0,8.0,3.2556,1.6726,1.5061,2.0995,2.5782,Economy,0.1128,5.5813,2.7634,4.0551,2.3225,924.8786,10.0
8,220.0,9.0,3.3728,1.6515,1.19,3.1908,2.5472,Sports,0.2471,5.9191,2.6323,3.0296,3.9336,1007.6139,10.0
9,220.0,10.0,3.1668,1.0527,2.0271,3.0921,2.3519,Economy,1.3895,5.0712,2.7717,4.1160000000000005,3.9293,1032.1926,10.0
10,220.0,11.0,3.6996,1.9341,1.2021,3.4803,2.4597,Economy,1.4687,5.1785,2.011,3.2915,3.033,1085.7877,10.0
11,220.0,12.0,2.7710000000000004,1.1278,3.9046,3.4835,2.8366,Economy,1.0358,5.3232,2.8279,3.3184,3.4258,1189.0384,10.0
12,220.0,13.0,2.656,1.3975,1.3941,2.7137,2.4217,Economy,1.535,5.085,2.576,3.5922,3.5766,1206.6725,10.0
13,220.0,14.0,3.339,1.4246,3.9211,3.5269,2.8799,High-Performance,0.871,5.2335,2.5012,3.3551,3.0343,1300.6695,10.0
14,220.0,15.0,2.3138,1.9554,3.2607,3.1154,2.6153,Sports,1.5641,5.8444,2.8276,3.2707,2.6967,1245.2184,348.139523
15,220.0,16.0,3.3609,1.2616,1.6184,2.1405,2.8847,High-Performance,0.5998,5.4264,2.3997,3.6528,2.3002,1058.5561,349.1184255
16,220.0,17.0,2.8412,1.605,3.2334,3.4157,2.6607,High-Performance,0.465,5.2921,2.2084,4.5301,3.3309,1130.2276,349.9767563
17,220.0,18.0,2.4391,1.7461,3.7544,3.8974,2.6821,High-Performance,0.3475,5.407,2.4381,4.0968,3.2825,1181.792,350.6615931
18,220.0,19.0,3.0161,1.3838,3.0001,2.7888,2.8776,High-Performance,1.7847,5.5196,2.3080000000000003,4.9563,3.0059,1091.6112,350.8934371
19,220.0,20.0,3.2245,1.4798,2.6807,3.1889,2.0344,Sports,1.7227,5.8072,2.2639,4.3105,2.1505,1185.2274,350.8545466
20,220.0,21.0,3.8835,1.9331,2.9803,3.7322,2.4795,Sports,0.2573,5.9178,2.397,4.1566,2.1714,1356.3331,350.9971995
21,220.0,22.0,2.5165,1.3301,1.9680000000000002,2.7022,2.7206,Economy,0.1477,5.9567,2.6156,3.1368,3.6261,1185.2119,351.1494234
