,Engine ID,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11,Cost
0,122.0,1.0,2.3269,1.2775,2.7910000000000004,2.7113,2.0396,High-Performance,0.6565,5.5284,2.5278,4.8372,3.2191,194.5237,10.0
1,122.0,2.0,2.2623,1.9048,2.4785,3.7588,2.6238,High-Performance,0.6375,5.4809,2.1051,4.7936,3.1245,804.745,10.0
2,122.0,3.0,2.0086,1.9922,1.9951,2.0478,2.7686,Economy,0.1729,5.4404,2.2908,4.3032,3.4366,1380.9634,10.0
3,122.0,4.0,3.3445,1.4948,2.4917,3.3448,2.1323,High-Performance,1.0516,5.0423,2.4623,4.1095,3.4465,2262.4931,10.0
4,122.0,5.0,3.1075,1.272,1.5691,3.2529,2.844,High-Performance,1.4381,5.263999999999999,2.1316,3.5006,3.6334,3040.5625,10.0
5,122.0,6.0,3.6933,1.2713,1.0535,3.5158,2.3782,Sports,0.5915,5.7574,2.3826,3.3717,2.8061,3187.8851,10.0
6,122.0,7.0,2.33,1.3564,1.4822,3.0866,2.4826,High-Performance,0.0843,5.5302,2.6961,3.0946,3.2437,3195.0762,10.0
7,122.0,8.0,3.662,1.8246,3.1968,2.519,2.8479,Economy,0.6163,5.1247,2.7624,4.6624,2.8158,3351.9357,10.0
8,122.0,9.0,3.409,1.091,3.4117,2.1347,2.1386,Sports,1.6141,5.4394,2.6994,3.6427,3.7799,3353.1885,10.0
9,122.0,10.0,3.9653,1.3679,3.6837,3.9837,2.1668,High-Performance,1.3085,5.7018,2.9305,4.428999999999999,3.383,3539.8716,10.0
10,122.0,11.0,3.0281,1.5688,2.378,2.2096,2.8483,Economy,1.641,5.8264,2.8464,3.3179,2.0518,3566.645,10.0
11,122.0,12.0,3.4376,1.5955,2.5181,2.3619,2.8381,Sports,1.881,5.789,2.1098,4.9267,2.3922,3756.2805,10.0
12,122.0,13.0,3.4425,1.6454,2.0026,3.1846,2.1054,Economy,1.7974,5.5436,2.0726,4.9591,2.752,3791.6358,10.0
13,122.0,14.0,3.8521,1.3499,1.925,2.0444,2.6961,Economy,0.66,5.7072,2.533,3.4904,3.3137,3761.2361,10.0
14,122.0,15.0,2.6426,1.7917,1.64,3.3722,2.7633,High-Performance,0.4485,5.9061,2.6024,3.6589,2.2617,3607.0729,228.1858412
15,122.0,16.0,3.21,1.5891,1.1252,2.3051,2.2858,Sports,0.166,5.2163,2.3059,3.7281,2.1154,3576.2171,231.5786662
16,122.0,17.0,3.9857,1.6146,1.7158,2.7193,2.4609,Sports,0.9775,5.3737,2.2824,4.8343,3.0777,3545.5124,234.33430570000002
17,122.0,18.0,2.5197,1.0823,2.678,3.0178,2.4763,High-Performance,1.3596,5.912999999999999,2.845,3.4019,3.1189,3369.1996,236.3394982
18,122.0,19.0,3.4449,1.6439,3.5162,2.1492,2.3169,High-Performance,0.4084,5.9135,2.0525,4.5271,2.1719,3516.5864,237.6078157
19,122.0,20.0,2.2207,1.7388,1.8499,3.2409,2.1796,High-Performance,1.163,5.0141,2.1415,3.8141,3.0241,3320.0243,237.90065099999998
20,122.0,21.0,2.7959,1.5588,2.5572,3.5805,2.2168,High-Performance,0.7372,5.1516,2.0487,4.65,3.4974,3164.7171,237.8944557
21,122.0,22.0,3.2644,1.0374,3.5817,3.3439,2.6057,High-Performance,1.6381,5.2229,2.9739999999999998,3.3209,3.6079,3145.3843,237.86497400000002
22,122.0,23.0,3.9704,1.589,3.9541,3.5836,2.1818,Economy,1.4323,5.7639,2.822,4.5952,3.3952,3347.1627,237.8784566
23,122.0,24.0,3.7486,1.5530000000000002,3.738,3.5857,2.912,High-Performance,1.3515,5.7685,2.3862,4.1778,3.0094,3499.4122,238.0425505
24,122.0,25.0,3.2567,1.7868,1.935,3.0308,2.8975,Sports,0.3357,5.6223,2.1666,3.43,2.7349,3653.2694,238.1652244
25,122.0,26.0,3.0471,1.3556,1.4685,3.013,2.7698,Sports,0.2177,5.3458,2.6061,4.6172,3.2569,3654.0841,238.2676449
26,122.0,27.0,2.6303,1.2737,2.7238,2.226,2.7571,Economy,0.4694,5.0873,2.0973,4.3002,3.8672,3459.6511,237.9835979
27,122.0,28.0,2.4117,1.2721,2.7942,3.6513,2.6257,High-Performance,0.7989,5.7472,2.4328,4.3293,3.1561,3211.6885,237.41836469999998
28,122.0,29.0,3.1782,1.7555,2.7851,2.2640000000000002,2.2298,High-Performance,1.7465,5.6139,2.8245,3.4018,2.4844,3157.4729,236.8303134
29,122.0,30.0,3.2171,1.2536,3.5264,3.9197,2.2547,Economy,0.6109,5.6597,2.7548,4.6668,3.8033,3196.9075,236.4397276
30,122.0,31.0,3.5209,1.4943,3.2831,3.3939,2.4588,High-Performance,1.6907,5.6417,2.2138,4.1496,2.2498,3352.9434,236.2375036
31,122.0,32.0,3.4983,1.2148,3.9089,2.2958,2.5577,Sports,0.8579,5.8262,2.2479,3.9301,2.2238,3536.0952,236.2426059
32,122.0,33.0,2.6836,1.5063,1.2882,2.1627,2.9487,Sports,0.7639,5.1237,2.0398,3.3403,3.9573,3416.6825,236.30249080000002
33,122.0,34.0,2.6359,1.1978,3.3153,2.2683,2.2840000000000003,Sports,0.8103,5.2783,2.1838,4.6053,3.365,3265.0916,236.06579549999998
