,Engine ID,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11,Cost
0,288.0,1.0,3.4085,1.8045,3.7368,3.0656,2.4582,Economy,1.3466,5.972,2.7527,4.5544,3.0989999999999998,133.2964,10.0
1,288.0,2.0,3.0858,1.9535,3.1495,2.0874,2.1748,High-Performance,1.4547,5.9485,2.7195,4.705,3.6707,329.3476,10.0
2,288.0,3.0,3.6344,1.2612,1.6183,2.6836,2.0975,High-Performance,1.6027,5.724,2.3842,3.2909,3.6245,560.2819,10.0
3,288.0,4.0,3.5301,1.8788,1.8278,2.1763,2.5858,Sports,1.5411,5.1866,2.7136,3.4313,3.9162,915.1071,10.0
4,288.0,5.0,2.3429,1.6139,1.3235,2.116,2.6768,High-Performance,0.6448,5.9557,2.4831,4.6079,3.8196,1148.9532,10.0
5,288.0,6.0,3.4626,1.6894,2.6164,2.1551,2.7351,Economy,0.7187,5.6934,2.6614,3.6466,3.0182,1135.2091,10.0
6,288.0,7.0,2.7905,1.3587,3.4796,3.5769,2.3843,Sports,1.6794,5.0449,2.8111,3.9718,3.1812,1047.5504,10.0
7,288.0,8.0,3.9723,1.0635,2.3319,3.1617,2.1304,Sports,1.2237,5.9578,2.036,3.2844,3.8024,1078.3697,10.0
8,288.0,9.0,2.5718,1.9658,1.6643,2.0038,2.3386,Sports,1.9154,5.3277,2.1624,4.1909,2.2462,1056.5224,10.0
9,288.0,10.0,2.7058,1.3238,1.4813,3.1908,2.4953,Economy,0.3722,5.6979999999999995,2.0574,3.2033,2.563,1004.3615,10.0
10,288.0,11.0,3.1734,1.1144,3.8152,2.6777,2.1467,Sports,0.3046,5.0573,2.7212,4.2527,3.9689,1022.5795,10.0
11,288.0,12.0,3.6303,1.6581,3.3486,3.1696,2.763,Economy,1.2867,5.8957,2.2605,3.5438,3.3579,1027.3888,10.0
12,288.0,13.0,2.2964,1.0722,1.6748,2.5358,2.2105,High-Performance,1.3695,5.2862,2.5923,4.1487,3.4884,955.6017,10.0
13,288.0,14.0,2.9364,1.7196,1.4728,3.3961,2.1064,High-Performance,1.0924,5.9804,2.7098,4.8,2.0797,1009.8359,10.0
14,288.0,15.0,3.8482,1.1235,3.6192,3.4589999999999996,2.4237,Economy,1.7772,5.4101,2.0708,3.4916,2.7166,1071.4317,450.3824495
15,288.0,16.0,3.4889,1.8794,3.1948,2.3251,2.19,High-Performance,1.0452,5.4174,2.6831,3.7217,3.708,1055.2621,451.3168705
16,288.0,17.0,3.5749,1.3456,2.1137,3.6499,2.5427,Economy,0.1292,5.0205,2.9542,4.4503,3.3468,1133.4452,452.1341465
17,288.0,18.0,2.4418,1.9543,3.1472,3.9074,2.0148,Sports,1.5371,5.9216,2.3863,3.2089,2.1382,1083.4566,452.6730575
18,288.0,19.0,2.2585,1.1299,1.1711,2.1654,2.1453,Sports,1.4478,5.7904,2.0429,3.5698,3.023,972.5609,452.7414678
19,288.0,20.0,3.9723,1.0717,2.1274,2.7881,2.2305,Economy,0.188,5.4402,2.3356,4.0003,2.1564,1021.6455,452.6278864
20,288.0,21.0,2.3967,1.463,1.0805,2.7786,2.8545,High-Performance,1.4453,5.9052,2.3282,4.724,2.6576,931.4017,452.4383157
21,288.0,22.0,3.8969,1.3487,3.3946,3.7177,2.4965,Economy,1.1733,5.1365,2.7271,4.1297,3.7674,970.68,452.3779553
22,288.0,23.0,3.0299,1.0843,1.4289,3.7827,2.2951,High-Performance,0.3564,5.2746,2.4079,4.8205,3.3054,1051.0581,452.3644653
23,288.0,24.0,3.9795,1.8275,3.8169,3.1166,2.3024,High-Performance,1.5616,5.9468,2.3602,4.8531,2.7030000000000003,1173.5091,452.5025327
24,288.0,25.0,3.2091,1.0721,1.8429,3.1479,2.8839,Economy,0.2784,5.0583,2.2369,3.3342,3.3611,1127.2314,452.6417365
