,Engine ID,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11,Cost
0,36.0,1.0,2.5869999999999997,1.3926,2.1544,2.4235,2.9982,Economy,0.0388,5.7677,2.3009,3.4562,3.7939,113.5014,10.0
1,36.0,2.0,3.5859,1.3799,2.106,2.0903,2.3457,Sports,0.1519,5.6349,2.573,4.9982,3.3743,326.6678,10.0
2,36.0,3.0,3.4587,1.4565,1.0842,3.9892,2.3011,Sports,0.9762,5.4147,2.6906,4.6787,3.0563,652.3439,10.0
3,36.0,4.0,3.2774,1.4571,1.2239,3.2356,2.9167,Economy,1.4529,5.76,2.3603,3.6435,2.6432,1043.951,10.0
4,36.0,5.0,3.7872,1.0579,3.762,3.7418,2.2709,Sports,0.0853,5.1282,2.2274,3.8614,3.2709,1448.5045,10.0
5,36.0,6.0,2.3663,1.4843,1.9743,3.429,2.2836,Economy,0.823,5.7635,2.6764,3.2121,3.3601,1482.8886,10.0
6,36.0,7.0,2.6926,1.791,1.1476,3.6101,2.0902,Economy,1.4941,5.9774,2.5993,4.9694,2.6241,1527.3277,10.0
7,36.0,8.0,2.5262,1.0651,1.9943,2.2887,2.8052,Economy,1.2696,5.0684,2.1734,4.7413,3.3879,1492.2391,10.0
8,36.0,9.0,2.3617,1.4404,2.8377,2.1654,2.5933,Economy,1.5742,5.9929,2.8861,3.6417,2.2134,1391.7026,10.0
9,36.0,10.0,2.6277,1.3271,1.2804,3.7178,2.6436,High-Performance,0.8376,5.2407,2.552,4.2043,3.6134,1469.6163,10.0
10,36.0,11.0,3.9447,1.1017,2.5012,3.8498,2.7243,Sports,1.083,5.9483,2.6259,4.001,2.7597,1351.9097,10.0
11,36.0,12.0,3.7595,1.345,2.5025,3.2981,2.6138,High-Performance,1.2805,5.3222,2.5681,3.4691,2.8054,1334.2667,10.0
12,36.0,13.0,3.4982,1.1002,1.3824,3.7609,2.148,Economy,0.3987,5.4187,2.1247,3.0187,3.0543,1402.9589999999998,10.0
13,36.0,14.0,3.537,1.9169,3.1434,3.569,2.3635,High-Performance,1.0126,5.4151,2.7732,3.3254,2.3135,1477.7779999999998,10.0
14,36.0,15.0,3.4368,1.2326,2.1769,2.4717,2.3423,High-Performance,0.6791,5.3991,2.6569,4.7813,2.3059,1365.8498,72.97962989999999
15,36.0,16.0,2.0616,1.4677,3.6521,3.659,2.7645,Economy,0.4729,5.0125,2.3917,4.8626,2.5322,1353.0366,74.2361287
16,36.0,17.0,3.5526,1.1236,1.3856,2.6002,2.6908,Economy,1.7969,5.1158,2.0185,3.6902,3.1299,1291.0574,75.2143823
17,36.0,18.0,2.8986,1.7306,2.2209,2.8506,2.3264,Sports,0.9757,5.7312,2.1112,3.6507,2.2957,1213.5472,75.78827100000001
18,36.0,19.0,3.9608,1.2935,1.3727,2.9832,2.44,High-Performance,0.8328,5.9095,2.2901,3.9959,2.3338,1247.9516,76.0067133
19,36.0,20.0,2.1387,1.0141,2.6929,2.8421,2.7837,Economy,1.3589,5.6224,2.4459999999999997,3.2502,2.0945,1190.2617,75.760521
20,36.0,21.0,3.6292,1.359,1.9826,2.6284,2.7426,High-Performance,0.7646,5.9613,2.3553,3.1071,3.0882,1176.7468,75.4696249
21,36.0,22.0,2.6452,1.6633,2.4551,2.0363,2.7785,Sports,1.3237,5.3136,2.8795,3.6533,3.5180000000000002,1168.2204,75.1247883
22,36.0,23.0,2.6175,1.6538,3.4198,3.3771,2.3771,Sports,1.8303,5.3711,2.065,4.4475,3.1481,1226.4327,74.8769691
23,36.0,24.0,3.5346,1.6119,1.3816,2.2326,2.2186,Sports,1.3325,5.1443,2.2969999999999997,3.457,3.5596,1253.8054,74.7531348
24,36.0,25.0,2.2274,1.085,3.4818,3.5422,2.6814,Sports,0.1028,5.0809,2.1156,3.8728,3.4398,1316.2625,74.6143661
25,36.0,26.0,2.3424,1.5874,2.5542,2.286,2.8197,Sports,0.1188,5.5723,2.5448,3.3526,3.577,1347.1443,74.6208163
26,36.0,27.0,3.1117,1.7111,1.2897,2.847,2.6938,High-Performance,1.3564,5.8677,2.6969,3.6586,2.7968,1331.6891,74.6323042
27,36.0,28.0,2.4728,1.8403,1.2690000000000001,3.6534,2.826,Economy,1.7164,5.4477,2.3666,3.4775,2.8644,1383.7587,74.6301332
28,36.0,29.0,2.8113,1.1917,3.0587,3.7929,2.1099,Sports,1.9687,5.8629999999999995,2.3035,3.1711,3.2093,1371.6879,74.53915359999999
29,36.0,30.0,2.638,1.6074,2.5962,3.4211,2.9062,High-Performance,1.9852,5.8812,2.8631,3.5922,2.1772,1337.46,74.527949
30,36.0,31.0,2.904,1.469,3.5989,2.7422,2.1248,High-Performance,0.7861,5.0042,2.0567,3.1803,3.0552,1356.5623,74.5445193
31,36.0,32.0,3.4126,1.6353,1.7601,3.3739,2.7546,Sports,1.0077,5.7678,2.3458,4.5275,3.0412,1347.3083,74.6182926
32,36.0,33.0,2.2818,1.965,1.2306,3.7505,2.1247,Economy,1.7216,5.2631,2.182,3.1892,3.5759,1388.1595,74.8083977
33,36.0,34.0,3.2472,1.329,3.0652,3.1114,2.2686,Sports,1.6506,5.9042,2.1364,3.6366,3.0524,1329.434,74.9068694
34,36.0,35.0,3.1038,1.4512,3.609,2.1874,2.097,High-Performance,0.2701,5.7215,2.5047,4.6169,2.6313,1334.0308,75.0675879
35,36.0,36.0,2.6676,1.7768,3.2710000000000004,2.0709,2.2781,High-Performance,0.7906,5.144,2.1213,3.7553,3.5788,1348.4006,75.2540778
36,36.0,37.0,3.2653,1.6371,1.0295,2.4891,2.9141,Sports,1.8613,5.5429,2.4837,3.4763,3.447,1273.8579,75.3745951
37,36.0,38.0,2.9983,1.8507,1.1008,3.8556,2.7403,High-Performance,1.7332,5.2170000000000005,2.3325,4.3885,3.8017,1315.145,75.47801869999999
38,36.0,39.0,3.2885,1.6339,3.5857,2.2606,2.8389,High-Performance,0.3498,5.7644,2.7124,3.2752,3.2262,1307.8119,75.5491911
39,36.0,40.0,2.6641,1.2459,2.4274,3.9101,2.0912,High-Performance,0.6785,5.8886,2.2727,3.3011,3.3948,1416.4168,75.6645901
40,36.0,41.0,2.9318,1.7735,3.1643,2.0386,2.6507,High-Performance,1.1024,5.3257,2.0878,4.1686,2.9702,1391.5242,75.7254284
41,36.0,42.0,2.1318,1.2855,1.1587,2.5732,2.0243,Sports,1.0087,5.9956,2.0816,3.411,3.6316,1355.372,75.7613836
42,36.0,43.0,2.1578,1.178,3.9003,3.1823,2.4749,Sports,1.9263,5.6932,2.3051,3.989,3.0243,1276.6745,75.6711965
43,36.0,44.0,2.0098,1.4631,1.0966,2.4084,2.7494,Sports,1.2721,5.3828,2.8726,3.0513,2.026,1143.5424,75.452903
44,36.0,45.0,3.2029,1.9565,1.0423,3.8471,2.8079,Economy,1.2309,5.7518,2.6235,3.4242,2.0431,1112.1782,75.24088359999999
45,36.0,46.0,3.3214,1.9915,1.0081,2.0853,2.3976,Economy,0.633,5.1074,2.8988,4.6545,3.6054,1155.3127,75.0554156
46,36.0,47.0,2.3695,1.4861,1.4825,3.779,2.4895,High-Performance,0.8138,5.5998,2.7929,4.782,3.9289,1195.7376,74.9187424
47,36.0,48.0,3.3896,1.9824,2.8080000000000003,2.6961,2.7877,Economy,0.3876,5.3118,2.6554,4.4708,2.0893,1186.6393,74.73351650000001
48,36.0,49.0,2.6629,1.8697,1.4409999999999998,3.247,2.6869,High-Performance,1.2311,5.7123,2.459,3.7639,3.6042,1326.2261,74.744585
49,36.0,50.0,3.8808,1.8761,2.6934,2.3653,2.7598,High-Performance,1.6626,5.1208,2.668,3.1168,3.4656,1342.5139,74.76948440000001
50,36.0,51.0,2.1556,1.4033,1.2603,2.186,2.6403,High-Performance,1.7599,5.6369,2.5873,4.5038,3.8689999999999998,1323.6835,74.7603153
51,36.0,52.0,3.8993,1.0812,2.8522,3.8164,2.8518,Economy,0.3034,5.2659,2.7164,3.5513,2.2680000000000002,1198.2796,74.7001966
52,36.0,53.0,2.1734,1.9099,2.3764,2.5734,2.4227,Sports,0.8392,5.2205,2.5684,3.3465,3.4271,1227.4658,74.6243563
53,36.0,54.0,3.8395,1.689,2.0555,2.3189,2.3527,High-Performance,0.8582,5.1226,2.4096,3.6036,2.9785,1121.5785,74.4514154
54,36.0,55.0,3.6532,1.3578,3.1456,2.3713,2.5163,Economy,0.8577,5.4665,2.7539,4.5993,3.283,1138.5539999999999,74.19068279999999
55,36.0,56.0,3.012,1.3649,1.3762,3.5156,2.1756,Economy,0.6347,5.9573,2.5726,4.3003,3.8895,1158.6671,73.97341080000001
56,36.0,57.0,2.9772,1.7462,2.6839,3.2988,2.0667,High-Performance,1.7175,5.6007,2.4197,3.5732,2.6305,1157.4111,73.7938623
57,36.0,58.0,3.07,1.9738,1.4032,3.4561,2.8649,Economy,0.3698,5.6069,2.6383,3.9292,2.259,1168.1458,73.6980736
58,36.0,59.0,2.6678,1.9142,3.8468,2.3421,2.7999,High-Performance,1.1112,5.6715,2.1575,4.2789,3.0168,1223.9746,73.7989804
59,36.0,60.0,2.9987,1.8697,3.2646,3.1806,2.6811,Sports,1.5327,5.9024,2.9229,3.588,3.9647,1282.4898,73.9882672
60,36.0,61.0,2.191,1.9512,2.8634,2.9182,2.6698,Economy,1.4649,5.2186,2.2806,3.2646,2.8039,1178.7409,74.0266186
61,36.0,62.0,3.4389999999999996,1.0703,1.8784,2.3167,2.9158,Sports,0.1752,5.4475,2.4814,3.3056,3.5778,1144.4956,73.9874603
62,36.0,63.0,2.6934,1.9272,3.3066,2.7738,2.3312,High-Performance,0.9094,5.6813,2.8188,3.5061,3.6621,1189.5127,74.0063649
63,36.0,64.0,3.4311,1.9473,3.6891,3.2227,2.2481,Economy,1.5869,5.8051,2.4295,3.3435,3.8155,1243.7708,73.9417504
64,36.0,65.0,2.116,1.0476,1.8305,2.6637,2.7463,Sports,1.8743,5.9593,2.0869999999999997,3.9702,2.7322,1115.4245,73.72707890000001
65,36.0,66.0,3.46,1.3278,3.8276,2.5426,2.2215,Sports,0.4917,5.1109,2.9681,3.8964,3.8603,1162.8706,73.5829705
66,36.0,67.0,3.1462,1.24,2.3169999999999997,3.1003,2.1481,Sports,1.5977,5.7816,2.1315,4.5785,2.2678,1081.3429,73.4807366
67,36.0,68.0,3.2433,1.3090000000000002,3.2060000000000004,2.5637,2.803,Sports,0.614,5.7246,2.0348,4.0114,3.2347,1043.9259,73.3140837
68,36.0,69.0,3.7375,1.4603,3.1381,3.2233,2.7881,Economy,0.7893,5.8966,2.7037,3.7307,3.3871,986.1179,73.1972497
69,36.0,70.0,2.7702,1.4963,1.5898,3.9817,2.4484,Economy,1.8474,5.1478,2.8541,4.425,3.9479,1122.595,73.1967947
70,36.0,71.0,3.1487,1.5195,3.2634,2.3621,2.0217,Sports,0.3841,5.4079999999999995,2.9337,4.2357,3.7271,1082.4266,73.1357595
