,Engine ID,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11,Cost
0,130.0,1.0,2.1434,1.9044,1.2029,3.0392,2.0526,Sports,1.8324,5.0048,2.6747,4.3225,3.6305,86.3352,10.0
1,130.0,2.0,2.7847,1.9735,1.7574,3.6342,2.7496,Sports,0.6668,5.122999999999999,2.8884,4.7246,3.0089,315.3238,10.0
2,130.0,3.0,3.2444,1.2494,1.5587,2.4208,2.2558,High-Performance,1.7381,5.2836,2.0929,3.2885,3.2284,552.8844,10.0
3,130.0,4.0,2.4066,1.8849,2.4286,3.9606,2.5545,Economy,0.0675,5.4174,2.9210000000000003,4.194,2.7424,819.9524,10.0
4,130.0,5.0,2.0833,1.8577,2.4612,2.3012,2.5511,Economy,0.3384,5.4568,2.6649,3.8624,3.1868,1070.0044,10.0
5,130.0,6.0,3.1732,1.1395,2.1584,2.6556,2.9758,High-Performance,0.0202,5.8148,2.1665,4.4729,3.8156,1028.5215,10.0
6,130.0,7.0,2.3967,1.3664,2.0619,3.5702,2.2609,Economy,0.48,5.584,2.6881,4.0497,2.2486,1011.0429,10.0
7,130.0,8.0,3.3436,1.9526,2.8926,2.9418,2.3561,High-Performance,0.2197,5.742999999999999,2.5538,3.7164,2.3925,1030.2787,10.0
8,130.0,9.0,3.4773,1.3016,1.5737,3.9734,2.4016,Sports,0.9329999999999999,5.2308,2.9794,3.7662,3.4266,1011.5973,10.0
9,130.0,10.0,2.9499,1.9055,1.3211,3.5627,2.2227,Sports,0.7955,5.2177,2.9448,4.801,3.7295,1011.1069,10.0
10,130.0,11.0,2.0599,1.5101,3.3974,3.4672,2.3427,Sports,1.0490000000000002,5.7292,2.6897,3.4971,2.1056,1035.7155,10.0
11,130.0,12.0,3.6995,1.7918,2.1762,2.5507,2.0909999999999997,Economy,0.3204,5.877000000000001,2.2439,3.9299,3.2753,1078.1998,10.0
12,130.0,13.0,2.0246,1.0994,3.8263,3.8914,2.2403,High-Performance,0.7483,5.6138,2.5834,3.3692,3.576,1028.8154,10.0
