,Engine ID,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11,Cost
0,16.0,1.0,2.4403,1.2224,3.4371,2.5737,2.1382,High-Performance,1.9017,5.531000000000001,2.753,3.2628,3.2334,122.4149,10.0
1,16.0,2.0,2.3578,1.2463,3.3129,2.2481,2.7484,Economy,1.7416,5.7539,2.9077,3.2884,2.1189,407.2138,10.0
2,16.0,3.0,2.5815,1.5871,1.3659999999999999,2.2293,2.9757,Economy,0.6747,5.747999999999999,2.1352,4.8739,3.2618,707.1878,10.0
3,16.0,4.0,2.463,1.9817,2.9649,2.9406,2.2267,Sports,0.9847,5.7909,2.0034,3.3226,3.4138,1144.8931,10.0
4,16.0,5.0,3.1452,1.9054,3.4375,2.0244,2.968,High-Performance,0.0107,5.3427,2.4653,4.4968,3.051,2060.2883,10.0
5,16.0,6.0,2.7074,1.8389,2.805,3.7292,2.2382,Economy,1.7506,5.8057,2.3684,4.7458,3.2444,2292.065,10.0
6,16.0,7.0,2.9878,1.4639,2.9482,3.3927,2.5637,Sports,1.1332,5.0464,2.7618,4.5413,3.0068,2265.8425,10.0
7,16.0,8.0,3.8776,1.0896,2.2208,2.7919,2.5104,Economy,0.5085,5.9688,2.747,3.1144,2.5894,2115.3103,10.0
8,16.0,9.0,2.7114,1.298,3.2134,3.1381,2.0785,Sports,0.8727,5.7547,2.61,3.1938,3.1575,2179.1541,10.0
9,16.0,10.0,2.1294,1.4384,2.2516,3.0418,2.4475,Economy,0.7154,5.2942,2.0807,3.5648,2.637,2103.752,10.0
10,16.0,11.0,3.3814,1.5706,2.4185,2.354,2.0722,Sports,1.3785,5.5054,2.5594,3.3503,2.0498,1789.8868,10.0
11,16.0,12.0,2.7808,1.5634,2.7265,3.8144,2.2825,Sports,0.0317,5.9671,2.6934,4.3825,2.4174,1757.5576,10.0
12,16.0,13.0,3.6489,1.8368,2.0194,2.6987,2.0026,High-Performance,0.1026,5.4265,2.7689,4.6535,2.8952,1945.8984,10.0
13,16.0,14.0,2.1191,1.798,1.9033,3.6588,2.3393,Sports,0.3063,5.0991,2.09,3.7062,3.8683,1825.2446,10.0
14,16.0,15.0,2.7311,1.9687,3.557,3.3801,2.8295,Sports,0.6922,5.7917,2.2502,4.3095,3.9419,2060.6539,49.576773100000004
15,16.0,16.0,3.8693,1.5111,3.2589,2.2755,2.8041,High-Performance,1.2791,5.2561,2.1180000000000003,3.7931,2.4471,2259.8117,51.7292886
16,16.0,17.0,3.262,1.7775,3.8336,3.5758,2.0532,Economy,0.4375,5.9546,2.8797,4.1412,2.0617,2216.9894,53.556317
17,16.0,18.0,3.7382,1.7844,1.548,2.8565,2.4902,Economy,1.0174,5.1518,2.1489,3.6914,2.3252,2087.3075,54.9507555
18,16.0,19.0,3.9754,1.2472,1.3028,2.9875,2.6005,High-Performance,1.6257,5.7989,2.4843,3.1308,3.6876,1911.1806,55.73279140000001
19,16.0,20.0,3.8722,1.2938,2.9912,2.6334,2.8041,Sports,0.9448,5.2524,2.5125,3.0282,2.41,1778.001,55.4643997
20,16.0,21.0,3.4102,1.3794,2.3684,2.9539999999999997,2.3795,High-Performance,0.3483,5.6624,2.1303,4.8558,2.298,1980.1923,55.1640797
21,16.0,22.0,2.8119,1.9567,1.3338,2.0401,2.4355,High-Performance,0.5412,5.9138,2.9182,3.5017,2.1652,1584.1572,54.4931667
22,16.0,23.0,3.592,1.1913,2.2894,3.1492,2.4762,Economy,1.704,5.7729,2.5625,3.9001,3.72,1559.3496,53.955145200000004
23,16.0,24.0,2.1836,1.8551,1.9485,3.8145,2.0917,High-Performance,0.2364,5.0918,2.7698,3.734,2.4915,1823.2828,53.612462699999995
24,16.0,25.0,3.0481,1.7232,2.2204,3.1441,2.2063,Sports,1.9725,5.5779,2.3393,3.4526,2.2954,1772.8152,53.2989049
25,16.0,26.0,3.7968,1.065,3.7767,3.6151,2.2764,Sports,0.2836,5.4374,2.338,4.5772,3.2722,1818.1458,53.3459622
26,16.0,27.0,2.7394,1.3992,2.6495,2.6358,2.2478,Economy,1.1376,5.5506,2.5142,3.9305,3.6118,2003.789,53.6069503
27,16.0,28.0,3.8169999999999997,1.5156,2.465,2.322,2.1058,Sports,1.8822,5.6345,2.6001,3.61,2.4593,1818.3419,53.49475220000001
28,16.0,29.0,3.5997,1.6022,1.0382,2.5648,2.3716,Sports,0.4362,5.975,2.8368,3.5539,3.9508,1792.0770000000002,53.477625399999994
29,16.0,30.0,3.5388,1.9348,1.2507,3.7372,2.89,Sports,1.6511,5.4387,2.3064,4.6033,2.6198,1932.6183,53.3631087
30,16.0,31.0,3.6064,1.7051,2.041,2.156,2.3283,Sports,1.7883,5.6934,2.8523,4.6153,3.175,1794.6398,52.9142856
31,16.0,32.0,3.8811,1.9657,1.7729,2.1906,2.7391,Economy,1.27,5.5846,2.4236,4.3404,2.7465,1781.261,52.4924949
32,16.0,33.0,2.0119,1.8864,3.3378,3.3977,2.7547,Sports,0.5885,5.7788,2.4746,3.4989,2.4837,1798.1008,52.219749199999995
