,Engine ID,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11,Cost
0,256.0,1.0,2.0549,1.6635,2.7523,3.3726,2.6598,Economy,1.931,5.3077,2.5548,4.4693,3.6855,106.035,10.0
1,256.0,2.0,2.5133,1.9294,2.5132,3.4095,2.2573,Economy,0.5021,5.6959,2.3235,4.0233,2.6801,306.3454,10.0
2,256.0,3.0,3.2202,1.9642,1.6939,2.1436,2.334,High-Performance,0.7685,5.0206,2.0117,4.7365,3.0744,549.061,10.0
3,256.0,4.0,2.1552,1.6355,3.8664,2.7742,2.3957,Sports,0.9918,5.0988,2.5665,3.1279,3.8381,1004.0274,10.0
4,256.0,5.0,2.5497,1.855,2.7317,3.2181,2.2486,Economy,1.9073,5.0108,2.2701,4.3772,3.6319,1375.8641,10.0
5,256.0,6.0,3.8244,1.9664,1.0668,2.9653,2.092,High-Performance,1.2805,5.5904,2.2568,4.5494,3.6517,1287.0721,10.0
6,256.0,7.0,2.1302,1.1958,1.1028,3.1039,2.4063,Sports,1.4812,5.7176,2.1625,4.6594,3.4073,1271.9483,10.0
7,256.0,8.0,3.2825,1.2302,1.1042,3.2218,2.5972,Sports,0.3495,5.8017,2.8787,4.6684,2.9149,1422.2412,10.0
8,256.0,9.0,3.1086,1.3552,1.2558,2.335,2.1634,High-Performance,1.9694,5.7620000000000005,2.9214,3.1424,2.434,1374.4656,10.0
9,256.0,10.0,2.647,1.1019,1.2876,2.2191,2.1868,High-Performance,1.7324,5.08,2.4519,4.7732,3.6906,1287.2947,10.0
10,256.0,11.0,3.1660000000000004,1.3515,3.6972,2.5875,2.0191,High-Performance,0.8216,5.2137,2.8061,3.3704,2.2871,1250.8833,10.0
11,256.0,12.0,3.1026,1.1166,3.6882,2.0026,2.3662,Economy,0.9916,5.4892,2.6765,4.1072,3.5374,1120.0296,10.0
12,256.0,13.0,2.9226,1.9759,1.9017,3.8502,2.3587,Sports,1.5761,5.6523,2.5069,4.4873,3.0468,1173.3098,10.0
13,256.0,14.0,2.8056,1.6372,3.9412,3.2835,2.1059,High-Performance,0.3671,5.148,2.7449,3.8272,2.9617,1244.0485,10.0
14,256.0,15.0,3.5818,1.7415,1.3228,2.9153,2.3321,Sports,0.5567,5.6192,2.4152,3.6117,3.7152,1282.6789999999999,404.4554102
15,256.0,16.0,3.1856,1.7025,2.1367,2.1467,2.8355,Economy,0.1314,5.2344,2.1621,4.7412,2.4449,1350.4574,405.7111022
16,256.0,17.0,2.7194,1.6962,1.365,3.6019,2.5915,High-Performance,0.1375,5.412000000000001,2.2141,3.4845,2.8386,1498.4432,406.9164131
17,256.0,18.0,3.8674,1.7331,2.169,3.8229,2.3022,Sports,0.2171,5.0219,2.6153,3.162,2.9872,1475.0744,407.858357
18,256.0,19.0,3.2141,1.2068,3.4858,2.6042,2.9219999999999997,Economy,0.1542,5.7388,2.7937,3.9221,2.8888,1373.0554,408.2428654
