,Engine ID,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11,Cost
0,115.0,1.0,2.6756,1.3394,2.4254,3.6315,2.1344,Economy,1.8749,5.7983,2.0293,3.8256,3.9782,86.48100000000001,10.0
1,115.0,2.0,2.4096,1.5486,3.514,2.6077,2.1888,High-Performance,0.6569,5.2841,2.6052,3.3925,3.3912,322.6212,10.0
2,115.0,3.0,3.9702,1.6414,1.7791,2.6883,2.7371,Economy,0.1615,5.9719,2.3979,3.3749,2.3809,524.1273,10.0
3,115.0,4.0,2.6794,1.2841,3.1214,2.0014,2.2472,High-Performance,0.0981,5.0453,2.9924,3.6406,2.838,742.9732,10.0
4,115.0,5.0,3.0576,1.0824,2.9946,2.9789999999999996,2.1115,Sports,1.7571,5.8847,2.5965,3.5137,2.3673,1172.3208,10.0
5,115.0,6.0,3.5593,1.9174,1.2658,3.667,2.4626,Sports,1.3232,5.8515,2.5333,3.1625,3.3124,1145.237,10.0
6,115.0,7.0,3.6314,1.268,3.9743,2.0215,2.7111,Economy,1.9151,5.0159,2.6558,4.1872,2.6079,1049.5439999999999,10.0
7,115.0,8.0,2.3852,1.1559,2.8782,2.8181,2.3142,Sports,0.5358,5.4384,2.6448,4.8001,2.3062,1305.2158,10.0
8,115.0,9.0,3.7942,1.5876,3.4113,2.3605,2.8903,Economy,0.649,5.3823,2.609,4.0259,2.7008,1238.9178,10.0
9,115.0,10.0,2.3128,1.5777,3.8346,3.262,2.0783,Economy,1.7664,5.9023,2.4861,4.5093,3.4552,1239.5745,10.0
10,115.0,11.0,3.1413,1.6802,2.9973,2.282,2.2279,Economy,0.0919,5.1147,2.7139,3.4064,2.4375,1476.2294,10.0
11,115.0,12.0,2.7597,1.9388,1.7251,3.3931,2.6764,Economy,1.2345,5.1058,2.887,4.573,2.0159,1258.4047,10.0
12,115.0,13.0,3.3863,1.6717,1.025,3.339,2.1732,Economy,0.0831,5.0146,2.8107,4.4842,3.0062,1147.0273,10.0
13,115.0,14.0,2.4005,1.868,1.6456,2.1083,2.2453,High-Performance,0.611,5.5120000000000005,2.4116,3.945,2.1016,1047.0479,10.0
14,115.0,15.0,3.8695,1.7473,1.3364,3.2007,2.0417,High-Performance,0.9875,5.6853,2.7884,3.8152,2.6672,944.8897,189.4806185
15,115.0,16.0,2.7701,1.2284,3.64,2.6931,2.9031,High-Performance,0.5093,5.956,2.6166,3.0033,3.1389,895.3879,190.3032716
16,115.0,17.0,2.5829,1.0214,2.6509,3.0638,2.1581,Sports,1.8576,5.8004,2.0825,4.4214,3.911,916.0326,190.9136344
17,115.0,18.0,3.0103,1.6887,3.9177,2.9756,2.2318,High-Performance,0.2967,5.7438,2.3267,3.5366,2.0213,988.2665,191.39341960000002
18,115.0,19.0,3.3774,1.4101,1.3416,3.878,2.6314,High-Performance,0.7346,5.7814,2.2497,4.4045,2.6612,1002.4458,191.6704142
19,115.0,20.0,2.8469,1.0837,2.4404,2.1924,2.9213,Economy,1.58,5.7216,2.8019,4.9489,2.7967,1018.21,191.5322928
20,115.0,21.0,2.9992,1.5131,1.892,2.9747,2.707,Sports,0.5489999999999999,5.1551,2.7481,3.0342,3.6738,1007.8648,191.4081118
21,115.0,22.0,2.958,1.7586,3.3275,2.5532,2.6546,Sports,1.1131,5.0680000000000005,2.9168,4.3489,2.6563,1103.6052,191.4765398
22,115.0,23.0,2.0617,1.3880000000000001,2.7064,3.3616,2.863,High-Performance,1.935,5.8848,2.7233,3.2428,3.1239,1010.4401,191.1987777
23,115.0,24.0,2.597,1.2514,2.084,3.4199,2.9098,Economy,1.0204,5.6528,2.3854,4.872,3.8861,1009.2106,190.9847384
24,115.0,25.0,2.3109,1.0687,1.0949,3.0613,2.2369,High-Performance,0.9216,5.2924,2.2036,4.207,2.53,848.3441,190.6022506
25,115.0,26.0,2.5039,1.0504,3.799,2.22,2.4855,High-Performance,0.0742,5.5686,2.9848,3.1012,3.9798,956.9669,190.0996624
26,115.0,27.0,2.4419,1.7177,1.9872,2.4084,2.3316,Sports,0.2208,5.9078,2.7434,3.0591,2.4497,981.2781,189.8344941
27,115.0,28.0,2.7229,1.4862,2.696,2.9174,2.2403,Sports,1.494,5.8831,2.0115,3.3475,2.2925,841.6696,189.5442338
28,115.0,29.0,2.5517,1.6745,1.6427,3.7488,2.647,Economy,0.0172,5.1248,2.7536,4.5342,3.237,855.508,189.3707765
29,115.0,30.0,2.79,1.1042,2.1117,3.6437,2.8236,Economy,0.8122,5.5196,2.0206,3.0351,3.0137,930.9795,189.3706015
30,115.0,31.0,2.8132,1.5544,2.0935,2.2696,2.2322,Sports,1.5315,5.5054,2.6117,3.9707,2.5194,818.5583,189.3074147
31,115.0,32.0,2.8551,1.6073,2.4226,2.4909,2.4261,Economy,0.9179999999999999,5.4134,2.4168,4.5692,3.4488,873.6743,189.2790746
32,115.0,33.0,3.4482,1.9972,3.8127,2.5151,2.4372,Economy,0.9328,5.7529,2.8637,4.683,3.3207,934.717,189.2445394
33,115.0,34.0,2.1519999999999997,1.5743,1.5557,2.5892,2.2349,High-Performance,0.0958,5.4335,2.6175,4.4346,3.3444,988.9264,189.243582
34,115.0,35.0,2.8976,1.1287,1.1508,3.2185,2.5638,High-Performance,0.836,5.4927,2.7102,4.2731,3.0165,837.7455,189.0760716
35,115.0,36.0,3.2094,1.0151,1.8329,2.5595,2.7169,High-Performance,1.6266,5.7811,2.8691,3.9886,3.6058,829.8007,188.9149663
36,115.0,37.0,2.1791,1.2203,1.6759,3.5156,2.3738,Economy,0.2848,5.2562,2.1559,3.6145,2.4924,812.1652,188.6339398
37,115.0,38.0,2.2968,1.6752,3.6942,3.77,2.5873,Economy,1.3119999999999998,5.8322,2.4068,3.8816,2.8653,690.2013,188.3297319
38,115.0,39.0,2.3078,1.7094,1.8888,2.7562,2.6168,Economy,0.7556,5.7268,2.2606,4.2657,2.1794,759.7705,188.0916801
39,115.0,40.0,2.9039,1.0384,1.7830000000000001,2.4975,2.271,Sports,0.732,5.9908,2.6932,3.9343,3.2966,719.9152,187.9804646
40,115.0,41.0,2.7208,1.3248,2.2407,2.6361,2.8079,Economy,1.2890000000000001,5.3102,2.2115,3.1096,2.3751,735.4384,187.7721944
41,115.0,42.0,2.7348,1.2576,1.3326,3.4913,2.1414,Sports,0.9866,5.3637,2.1319999999999997,3.2196,3.9313,795.8987,187.6031383
42,115.0,43.0,3.6104,1.8136,3.4845,3.7041,2.1983,Sports,1.9035,5.787999999999999,2.6413,3.1168,2.7391,724.3197,187.5046966
43,115.0,44.0,3.9471,1.8789,3.2323,3.9586,2.7961,Economy,1.305,5.8541,2.6383,4.5006,2.0635,955.8560000000001,187.6242876
44,115.0,45.0,3.5957,1.3404,1.5964,2.725,2.5961,High-Performance,0.7129,5.1242,2.4296,3.6374,3.7515,870.7610000000001,187.5797039
45,115.0,46.0,3.5876,1.6682,1.1995,2.3776,2.1888,Economy,0.3349,5.3843,2.9311,4.0906,2.5976,761.1491,187.5365533
46,115.0,47.0,3.0914,1.248,3.095,2.6186,2.8668,Sports,1.4595,5.7328,2.153,4.2019,3.1046,926.3519,187.6052343
47,115.0,48.0,2.0317,1.7106,3.053,2.6772,2.6821,Economy,0.8595,5.0787,2.5144,3.582,2.0458,929.3975,187.6093863
48,115.0,49.0,3.698,1.7094,1.9173,3.1048,2.144,High-Performance,0.4332,5.0781,2.1087,3.3351,2.7871,742.2919999999999,187.3780357
49,115.0,50.0,2.5209,1.7463,1.7434,3.6362,2.2363,High-Performance,1.3116,5.371,2.8464,4.0577,2.128,698.6282,187.2542283
50,115.0,51.0,3.7345,1.9543,1.9065,2.0177,2.5665,Economy,1.2813,5.8728,2.2154,3.0593,3.8507,818.2296,187.2569112
51,115.0,52.0,2.0135,1.4869999999999999,2.0704,3.5884,2.1672,Sports,1.069,5.143,2.3463,4.7557,3.0796,760.9053,187.2236029
52,115.0,53.0,2.3962,1.4137,2.9785,2.9957,2.6681,High-Performance,1.7079,5.4695,2.5206,4.1436,3.6397,720.6562,187.2686699
53,115.0,54.0,2.4142,1.9938,2.1367,3.8392,2.3663,Sports,0.0004,5.1098,2.9409,4.0228,2.061,783.3727,187.3076901
54,115.0,55.0,3.1612,1.8828,2.9863,3.9819999999999998,2.838,Economy,0.9284,5.9742,2.4665,4.1393,2.7071,812.2719,187.4189719
55,115.0,56.0,3.7323,1.1409,1.7839,2.5099,2.8525,High-Performance,0.9839,5.6535,2.9585,4.523,3.693,859.1412,187.5614804
56,115.0,57.0,2.0968,1.8956,3.6613,3.364,2.4509,Sports,1.4183,5.5706,2.9516,4.7851,2.6885,935.6877,187.7205612
57,115.0,58.0,2.6219,1.733,1.6214,2.6647,2.9694,Economy,1.2103,5.8783,2.0752,3.8710000000000004,2.0414,900.2733,187.9072018
58,115.0,59.0,2.3522,1.2622,1.271,3.8315,2.9436,High-Performance,1.4789,5.8376,2.5463,4.9138,3.4342,713.8086,187.6778512
59,115.0,60.0,2.6626,1.5163,3.6564,3.6311,2.3795,High-Performance,0.5593,5.3933,2.27,4.2358,2.5521,691.2123,187.5146497
60,115.0,61.0,3.7710000000000004,1.2441,2.6521,2.5412,2.6488,Sports,1.1094,5.9722,2.88,4.4931,2.7809,926.2109,187.6984441
61,115.0,62.0,2.8749,1.435,3.9391,3.6659,2.3765,Economy,0.2531,5.2253,2.4546,3.5261,3.2668,750.0916,187.5366295
