,Engine ID,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11,Cost
0,265.0,1.0,2.1371,1.7506,1.8644,2.1386,2.4781,Sports,1.7239,5.7025,2.7749,4.1644,2.5701,95.7953,10.0
1,265.0,2.0,3.0511,1.9339,1.4739,3.2658,2.0685,Sports,0.8206,5.8599,2.6934,3.576,2.3451,305.4596,10.0
2,265.0,3.0,3.3837,1.6258,3.4694,2.2224,2.2828,Economy,1.3404,5.1065,2.8375,3.627,2.9686,620.5857,10.0
3,265.0,4.0,2.6903,1.6663,3.5662,3.0064,2.1431,High-Performance,1.9951,5.5123,2.3048,4.6496,2.9231,1151.4249,10.0
4,265.0,5.0,2.6503,1.1812,1.2775,2.6477,2.8560000000000003,High-Performance,1.8671,5.4037,2.1215,4.7532,3.0308,1660.6397,10.0
5,265.0,6.0,2.6564,1.5814,2.946,3.6032,2.9583,High-Performance,0.5967,5.1314,2.3821,4.7785,2.0925,1782.5136,10.0
6,265.0,7.0,3.5824,1.1897,3.9037,2.5169,2.5049,Sports,0.2392,5.4977,2.7499,4.5644,3.1696,1841.326,10.0
7,265.0,8.0,2.0299,1.053,2.6257,3.6102,2.508,Sports,0.9279,5.631,2.1025,3.5478,2.6593,1960.8251,10.0
8,265.0,9.0,3.4456,1.8591,1.0621,2.5595,2.8122,Sports,0.5947,5.8678,2.4843,4.9599,3.6037,1959.0738,10.0
9,265.0,10.0,3.7735,1.4055,2.9824,3.4802,2.6959,Economy,1.2944,5.6635,2.7181,4.0836,2.2051,2003.9566,10.0
10,265.0,11.0,3.384,1.1959,1.0365,3.9198,2.3021,High-Performance,1.6409,5.0628,2.6324,4.0371,2.4674,2074.3431,10.0
11,265.0,12.0,3.2137,1.2182,3.7052,2.0772,2.7445,High-Performance,0.1271,5.0361,2.5703,4.6714,2.5187,1927.8151,10.0
12,265.0,13.0,2.4917,1.6262,1.5881,3.4139,2.9674,Sports,0.3158,5.79,2.5008,4.3115,2.4418,2032.5965,10.0
13,265.0,14.0,2.88,1.5389,3.1137,2.0164,2.3072,Economy,0.6727,5.6122,2.1145,4.0406,2.8772,1936.9879,10.0
14,265.0,15.0,2.7311,1.5861,3.4248,3.3635,2.8662,Economy,0.7999,5.8066,2.7094,4.828,2.7605,1850.7403,425.2415356
15,265.0,16.0,3.6779,1.7284,3.0142,2.405,2.0539,High-Performance,0.9185,5.7542,2.1813,4.2654,3.8593,1741.0075,426.9043013
16,265.0,17.0,2.6123,1.4453,1.6396,3.6098,2.0728,Economy,1.369,5.5828,2.8535,3.3074,2.2375,1709.9853,428.3234688
17,265.0,18.0,2.3203,1.1237,2.6681,2.5894,2.2899,High-Performance,0.0485,5.7025,2.1105,3.5248,2.1088,1620.0610000000001,429.3335665
18,265.0,19.0,3.6401,1.5585,3.0547,2.6222,2.8668,Sports,1.9776,5.8853,2.0334,3.9097,2.063,1704.6153,429.900911
19,265.0,20.0,3.8746,1.6835,3.9312,2.4311,2.9907,High-Performance,1.3611,5.6575,2.5423,4.1779,2.1435,1759.5938,430.0178695
20,265.0,21.0,3.3441,1.4481,2.826,3.5119,2.6225,Economy,1.5073,5.9139,2.589,3.7187,3.0451,1882.7724,430.1349284
21,265.0,22.0,3.2499,1.2977,1.3334,2.7187,2.1883,High-Performance,1.2729,5.9795,2.0984,4.9192,3.0593,1800.7974,430.1075987
22,265.0,23.0,3.1595,1.5854,3.4783,3.0961,2.4586,Economy,0.027999999999999997,5.7221,2.9174,3.0366,3.3476,1831.5119,429.9954198
23,265.0,24.0,3.2986,1.4755,1.4071,2.417,2.2888,Economy,0.3982,5.3,2.1561,4.2598,3.7657,1776.672,429.8255359
24,265.0,25.0,2.0645,1.3394,1.0262,3.7445,2.8937,High-Performance,1.3632,5.8897,2.5327,4.1648,2.8951,1809.5529,429.6437438
25,265.0,26.0,2.1567,1.1935,2.3463,2.8122,2.8759,High-Performance,1.5014,5.7553,2.6973,4.2619,3.3080000000000003,1740.1605,429.3257908
26,265.0,27.0,2.7937,1.7827,1.4772,3.5346,2.1473,High-Performance,0.1851,5.904,2.5106,3.7017,2.3529,1779.2084,429.1906915
27,265.0,28.0,2.5225,1.3331,2.3494,2.4454,2.5508,High-Performance,0.4806,5.1014,2.5272,4.3901,2.6997,1752.0466,428.9240946
