,Engine ID,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11,Cost
0,81.0,1.0,2.5345,1.6192,2.1704,3.8121,2.6371,High-Performance,1.4355,5.3815,2.7504,3.3399,2.1758,95.4514,10.0
1,81.0,2.0,3.7611,1.3399,3.4187,3.8181,2.1304,Sports,0.1694,5.6027,2.7849,4.0443,2.1079,276.7588,10.0
2,81.0,3.0,2.4108,1.0193,3.4375,2.8760000000000003,2.6474,Sports,0.0466,5.2248,2.8784,4.8016,2.8899,468.2778,10.0
3,81.0,4.0,3.3815,1.6594,1.3361,3.9794,2.4013,High-Performance,1.4939,5.1669,2.4806,4.692,2.3106,749.3943,10.0
4,81.0,5.0,3.8826,1.7956,3.3644,2.2072,2.5477,Sports,0.7278,5.6983,2.3996,3.5073,2.3966,949.1193,10.0
5,81.0,6.0,2.3081,1.4495,2.1915,2.7696,2.8914,Sports,1.5696,5.3134,2.2982,3.8133,3.658,952.3624,10.0
6,81.0,7.0,2.5328,1.4604,2.0021,3.9892,2.3607,High-Performance,0.8083,5.2732,2.1972,3.3853,3.4878,986.2193,10.0
7,81.0,8.0,2.6578,1.7477,2.4543,2.2031,2.4744,Sports,0.1784,5.7764,2.5311,4.6481,3.2384,956.7919,10.0
8,81.0,9.0,2.4296,1.909,3.5466,2.5462,2.0789,High-Performance,1.6480000000000001,5.4146,2.3594,4.8801,2.438,951.2527,10.0
9,81.0,10.0,3.4265,1.6877,1.4028,3.9155,2.6092,Economy,0.0581,5.8234,2.8559,4.0532,2.9894,1027.5433,10.0
10,81.0,11.0,2.6738,1.8545,2.78,3.1684,2.2235,Sports,0.7434,5.0458,2.3108,3.8074,2.6731,956.5912,10.0
11,81.0,12.0,3.2702,1.0092,1.197,2.0191,2.4262,Sports,1.9444,5.7708,2.4906,3.9856,3.4219,916.3165,10.0
12,81.0,13.0,3.0229,1.0648,1.3215,2.3473,2.103,Economy,0.299,5.5989,2.9513,3.2877,2.1337,915.2724,10.0
13,81.0,14.0,3.7651,1.7965,1.7298,2.7632,2.8644,Economy,1.4381,5.3677,2.1097,3.1809,3.3856,935.5052,10.0
14,81.0,15.0,3.0538,1.5164,2.4359,3.6345,2.892,Sports,0.9794,5.9741,2.1213,3.136,3.3112,912.0895,135.3197837
15,81.0,16.0,3.0266,1.3126,1.6314,2.378,2.8671,Sports,1.4539,5.1617,2.4228,4.0691,3.9773,941.6956,136.181472
16,81.0,17.0,3.7134,1.5481,3.0686,2.0801,2.8027,High-Performance,0.7119,5.5296,2.3224,3.5189999999999997,3.9760000000000004,945.428,136.8652356
17,81.0,18.0,2.5813,1.631,1.1259,3.5304,2.7371,Economy,1.8027,5.5902,2.9010000000000002,3.8842,3.8007,1049.0933,137.4624033
18,81.0,19.0,3.2381,1.8831,2.7534,2.8653,2.3314,Economy,1.8841,5.197,2.6309,4.7895,3.4311,1016.8925,137.7470037
19,81.0,20.0,2.2934,1.5523,3.9326,3.3519,2.9542,High-Performance,1.9773,5.4942,2.3062,3.4353,3.6952,1007.4877,137.8228376
20,81.0,21.0,3.6188,1.0835,3.6379,3.2335,2.3919,Economy,0.7324,5.1182,2.8968,4.7353,2.6528,993.4773,137.880791
21,81.0,22.0,3.0792,1.9706,3.7039999999999997,3.4318,2.6641,Sports,1.7858,5.6393,2.7692,3.4026,2.8053,996.2011,137.9095277
22,81.0,23.0,3.8723,1.7145,2.0609,2.3011,2.7988,Economy,1.4912,5.1768,2.3076,3.6124,2.8137,934.5486,137.902524
23,81.0,24.0,2.4898,1.4955,3.1996,2.7171,2.1186,High-Performance,1.5897,5.6934,2.2081,4.6628,3.8367,935.9396,137.9029718
24,81.0,25.0,3.3983,1.6825,2.2228,3.5775,2.7946,Sports,1.1901,5.5469,2.6117,4.3434,2.6571,915.7361,137.8073678
25,81.0,26.0,2.7013,1.9181,2.4835,2.064,2.369,High-Performance,0.4869,5.8118,2.4612,4.7579,3.6789,907.1408,137.7743693
26,81.0,27.0,2.1885,1.7294,1.0684,3.7708,2.8265,High-Performance,1.8389,5.1118,2.3787,3.5189999999999997,3.9681,938.868,137.8127859
27,81.0,28.0,3.6423,1.1083,3.2867,3.1803,2.4907,Sports,1.7356,5.247000000000001,2.3011,3.8554,3.9597,976.1732,137.8953637
28,81.0,29.0,3.0711,1.3853,3.1965,3.5091,2.9101,Economy,1.6725,5.1503,2.8656,3.2475,3.9536,973.5447,137.9509638
29,81.0,30.0,3.7309,1.6702,3.2719,3.0252,2.3964,Economy,0.2825,5.397,2.7454,3.6866,2.8495,975.7211,138.0295964
30,81.0,31.0,3.6133,1.6814,3.8817,2.3523,2.1533,High-Performance,1.1592,5.1863,2.6867,4.8686,3.1737,958.2235,138.0635803
31,81.0,32.0,3.5748,1.2801,1.4427,3.5876,2.4551,Sports,0.3979,5.8889,2.5269,3.6752,3.7119999999999997,951.3064,138.0837281
32,81.0,33.0,3.9418,1.3503,2.0004,3.4722,2.8057,High-Performance,1.3226,5.8152,2.7952,4.1637,3.2413,938.2924,137.9892511
33,81.0,34.0,2.0888,1.215,1.4779,3.0068,2.3071,Economy,0.7506,5.8514,2.7371,3.4356,2.0540000000000003,872.8577,137.8541367
34,81.0,35.0,3.2396,1.7257,1.3134,3.8107,2.0203,High-Performance,1.859,5.2701,2.3451,4.6462,3.904,943.3353,137.8041258
35,81.0,36.0,3.9019,1.8954,1.8929,2.8151,2.7502,Economy,1.7731,5.8048,2.7072,3.0733,3.931,943.2066,137.7692989
36,81.0,37.0,3.9954,1.5208,1.4536,2.1318,2.2888,Sports,1.6692,5.2266,2.6061,4.6934,3.3178,887.5014,137.6732508
37,81.0,38.0,3.9934,1.5697,3.8685,3.8746,2.5086,High-Performance,1.3375,5.2717,2.5579,4.1124,2.5431,887.7836,137.6449739
38,81.0,39.0,3.4388,1.1899,1.2059,3.8563,2.7889,Sports,0.2207,5.0743,2.6541,4.6734,3.8165,917.8739,137.6408157
39,81.0,40.0,2.7217,1.5651,3.6308,3.9748,2.5375,Sports,0.6643,5.0662,2.0572,3.6526,2.7457,850.0251,137.5886957
