,Engine ID,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11,Cost
0,154.0,1.0,3.2079,1.9131,1.3951,3.8157,2.4072,Sports,0.8944,5.779,2.8749,4.6741,2.3237,162.4656,10.0
1,154.0,2.0,3.5172,1.6058,1.3771,2.07,2.9719,High-Performance,1.5103,5.2221,2.5201,4.0648,2.865,428.7354,10.0
2,154.0,3.0,2.8354,1.5666,2.2027,2.3378,2.1393,Sports,0.1968,5.0102,2.0039,3.0998,3.304,656.3959,10.0
3,154.0,4.0,3.2919,1.1881,1.5143,2.2391,2.2547,High-Performance,1.3469,5.3787,2.1235,4.6394,2.9655,1351.1678,10.0
4,154.0,5.0,3.1572,1.8354,3.4649,3.9283,2.9411,Sports,0.622,5.6661,2.048,4.5528,3.1835,2110.4753,10.0
5,154.0,6.0,3.194,1.0979999999999999,3.5529,3.6581,2.9038,Economy,1.8966,5.4222,2.5549,4.7368,2.8425,2048.4376,10.0
6,154.0,7.0,2.6132,1.0855,2.267,3.3094,2.742,Sports,0.6467,5.9318,2.4538,4.6471,2.3695,2132.7596,10.0
7,154.0,8.0,3.6677,1.2485,3.4443,2.1808,2.1372,Sports,1.6741,5.6602,2.6826,4.7363,2.5618,2418.6910000000003,10.0
8,154.0,9.0,2.3963,1.8309,3.5374,3.9456,2.9208,Sports,0.8266,5.9824,2.521,4.0649,2.4223,2324.2544,10.0
9,154.0,10.0,3.7678,1.0284,1.8383,3.556,2.509,Sports,0.9368,5.7379999999999995,2.8135,4.3419,3.5856,2291.5781,10.0
10,154.0,11.0,2.6116,1.1417,2.0392,2.154,2.3214,Economy,0.4332,5.9215,2.9022,3.6957,3.7774,2094.4209,10.0
11,154.0,12.0,3.563,1.6567,3.798,3.8566,2.6938,High-Performance,0.6649,5.6019,2.5978,3.9189,3.6463,2005.3547,10.0
12,154.0,13.0,2.0511,1.8459,3.3615,2.9108,2.2661,Sports,0.3493,5.3779,2.1076,3.5739,3.7482,1833.3702,10.0
13,154.0,14.0,3.2757,1.4825,1.3842,2.5118,2.1629,Economy,1.0608,5.7463,2.9447,3.5772,2.7986,1728.8006,10.0
14,154.0,15.0,2.8116,1.4927,3.8785,2.1344,2.7478,High-Performance,1.1092,5.6896,2.1294,3.0034,2.5485,1571.4358,259.0349509
15,154.0,16.0,2.0283,1.4888,3.32,3.3581,2.1334,Economy,0.5208,5.9294,2.0547,4.4433,2.5552,1676.3468,260.562379
16,154.0,17.0,3.7691,1.9379,2.6001,3.5824,2.3413,High-Performance,1.4046,5.2208,2.3919,3.1101,3.5619,1545.8375,261.6966769
17,154.0,18.0,3.9921,1.5752,3.6613,2.9627,2.3946,High-Performance,0.2744,5.0352,2.73,3.9043,3.5388,1554.0293,262.6146824
18,154.0,19.0,3.6714,1.3753,1.1682,3.8455,2.8829,Sports,0.8281,5.2137,2.7331,3.1896,2.4019,1580.5336,262.8594158
19,154.0,20.0,2.9358,1.9029,1.5279,3.0897,2.7596,Economy,1.7405,5.3724,2.0399,4.3373,2.0726,1772.7905,262.5331103
20,154.0,21.0,3.1191,1.3567,3.2277,2.9542,2.9412,Economy,1.5064,5.7823,2.0857,3.3043,3.0726,1671.2017,262.1683648
21,154.0,22.0,2.0235,1.0572,3.2796,3.3285,2.8386,Sports,0.6911,5.2147,2.356,4.6119,2.1038,1838.3424,261.8883865
22,154.0,23.0,3.8391,1.2574,2.5248,3.9479,2.7555,High-Performance,1.3473,5.2738,2.2406,3.4028,2.0483,1808.6895,261.292029
23,154.0,24.0,3.6487,1.1282,2.9297,2.0281,2.3314,Economy,1.8382,5.2504,2.8213,4.0489999999999995,2.6866,1870.1046,260.8511426
24,154.0,25.0,2.225,1.9485,1.0628,2.4456,2.8737,Economy,0.1041,5.2717,2.0739,4.1789,3.3441,1855.924,260.4259015
25,154.0,26.0,2.6228,1.5162,3.7134,2.6042,2.1017,Economy,0.6890000000000001,5.16,2.6305,4.3116,2.9068,1901.7593,260.2494982
26,154.0,27.0,3.1548,1.9548,2.0157,2.307,2.6479,Economy,0.4267,5.2726,2.1242,4.0207,3.6729,1798.4205,260.0531634
27,154.0,28.0,2.6887,1.5071,3.2459,2.0359,2.4279,High-Performance,1.0822,5.6163,2.2639,3.3965,3.6107,1780.7759,260.0158519
28,154.0,29.0,3.3908,1.8063,1.4333,3.9003,2.6656,High-Performance,0.7063,5.5119,2.0354,4.8593,3.6326,1954.2427,260.2592911
29,154.0,30.0,2.0484,1.1128,1.9503,3.3661,2.5514,Economy,0.9211,5.8026,2.4323,4.4566,2.5456,1962.2206,260.664718
30,154.0,31.0,2.2944,1.4335,1.1063,3.0845,2.3612,Economy,1.2744,5.2572,2.4455,4.6014,3.821,1928.6065,260.93182509999997
31,154.0,32.0,2.845,1.9439,1.8668,2.4575,2.0925,Economy,0.9039,5.1265,2.4453,3.7611,3.975,1891.3985,261.2898835
32,154.0,33.0,3.6063,1.1318,2.3973,2.6025,2.3023,Sports,0.1696,5.7026,2.4897,3.8649,2.3256,1945.1522,261.6925304
33,154.0,34.0,2.4051,1.3458,1.6191,2.679,2.0624,High-Performance,0.3638,5.4258,2.7495,4.6969,3.0834,1935.142,262.0612599
34,154.0,35.0,3.9908,1.6551,3.9544,3.0349,2.3461,Economy,1.4173,5.869,2.6947,3.9281,2.6874,1803.4523,262.1107209
35,154.0,36.0,3.7430000000000003,1.9625,2.755,3.7963,2.4378,Economy,0.6895,5.1922,2.4625,4.4457,3.6703,1757.5668,262.2138906
36,154.0,37.0,2.9708,1.1642,1.2675,3.8042,2.886,Economy,1.4916,5.9754,2.2363,4.5007,3.7415,1948.8615,262.341943
37,154.0,38.0,2.5794,1.227,3.0276,3.3922,2.0628,Economy,1.4111,5.1332,2.0314,4.5265,2.3336,2018.4117,262.5657525
38,154.0,39.0,2.7041,1.1447,2.5541,2.755,2.4586,Economy,0.3513,5.9468,2.3199,3.9947,2.1581,1905.8104,262.614134
39,154.0,40.0,3.9719,1.3528,3.0115,2.2727,2.7751,Economy,1.3209,5.0603,2.0736,3.6849,2.6345,1884.7321,262.660572
