,Engine ID,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11,Cost
0,85.0,1.0,2.6367,1.8922,3.6079,3.3518,2.0340000000000003,Economy,0.9517,5.1823,2.563,4.3239,3.0915,178.9181,10.0
1,85.0,2.0,3.6137,1.4609,2.1607,2.3605,2.6424,Sports,0.4373,5.5198,2.9954,4.4772,3.9129,582.235,10.0
2,85.0,3.0,3.4496,1.306,1.358,3.2845,2.23,Sports,1.1794,5.6506,2.5598,3.3087,3.4185,846.1989,10.0
3,85.0,4.0,2.4396,1.1706,1.7545,2.8297,2.1078,Sports,1.6887,5.8705,2.9983,4.8358,3.6902,1508.8063,10.0
4,85.0,5.0,3.3699,1.4040000000000001,2.6472,2.9183,2.5083,Sports,1.0062,5.7361,2.6722,3.1809,3.0043,2104.1293,10.0
5,85.0,6.0,3.3146,1.4527,2.0122,3.4727,2.6021,High-Performance,1.5401,5.2159,2.3591,4.7481,3.5998,2067.2947,10.0
6,85.0,7.0,3.0397,1.896,2.8295,2.908,2.6013,Economy,0.3252,5.7588,2.5191,3.8433,2.0415,1984.9935,10.0
7,85.0,8.0,3.6182,1.9787,3.5385,2.5776,2.3028,High-Performance,0.466,5.1167,2.3158,3.1731,2.9384,1941.3778,10.0
8,85.0,9.0,2.2030000000000003,1.5569,2.8965,3.3082,2.9149,High-Performance,0.9751,5.6174,2.2465,3.8936,3.8073,1904.5666,10.0
9,85.0,10.0,2.0059,1.7465,1.0409,2.3607,2.6876,Sports,1.2973,5.0626,2.7969999999999997,3.832,3.9189,1926.2865,10.0
10,85.0,11.0,3.7199,1.1044,3.1853,3.7576,2.414,Sports,0.9558,5.5744,2.6478,4.9846,2.2433,1949.9626,10.0
11,85.0,12.0,2.9979,1.5190000000000001,2.3908,3.7964,2.0228,Economy,1.4818,5.4944,2.4089,3.1446,2.4359,1905.9581,10.0
12,85.0,13.0,2.1011,1.2464,2.7017,2.6784,2.1516,Sports,1.3667,5.8773,2.8308,4.4707,3.3680000000000003,2032.3557,10.0
13,85.0,14.0,3.6044,1.7571,1.936,3.7949,2.4064,High-Performance,0.3282,5.3054,2.1746,3.8617,3.0866,2032.8803,10.0
