,Engine ID,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11,Cost
0,147.0,1.0,2.6769,1.9135,2.7387,2.4834,2.5194,Sports,0.715,5.4422,2.0419,3.9843,2.9442,98.5362,10.0
1,147.0,2.0,3.5291,1.4993,2.7788,2.1191,2.2795,High-Performance,1.4079,5.7297,2.6966,3.3515,2.483,399.2383,10.0
2,147.0,3.0,2.239,1.2833,2.9396,2.8853,2.4208,High-Performance,0.1926,5.1664,2.6989,4.4793,2.3066,667.6016,10.0
3,147.0,4.0,3.6053,1.0966,2.2658,3.3319,2.3872,Sports,0.5773,5.5801,2.5340000000000003,3.2444,3.2016,942.6702,10.0
4,147.0,5.0,3.9731,1.2331,2.3571,3.7916,2.5855,Sports,1.4641,5.3352,2.1455,3.0886,2.9358,1164.0818,10.0
5,147.0,6.0,3.5474,1.9331,3.2763,2.0947,2.7868,Economy,1.0966,5.1847,2.9798,4.2023,3.214,1208.1122,10.0
6,147.0,7.0,2.9614,1.6986,2.9358,2.1335,2.2164,Economy,0.9887,5.5822,2.1956,4.5048,2.3752,1187.8904,10.0
7,147.0,8.0,2.1182,1.6655,3.7586,2.5099,2.8326,Economy,1.26,5.7481,2.0294,4.3719,2.6086,1145.8424,10.0
8,147.0,9.0,3.3987,1.6338,1.3521,3.0068,2.436,High-Performance,0.2549,5.025,2.5802,4.458,2.0578,1151.4083,10.0
9,147.0,10.0,3.5701,1.3588,3.9588,2.274,2.8516,Economy,1.8619999999999999,5.4361,2.5184,4.1105,3.9812,1168.0801,10.0
10,147.0,11.0,2.5612,1.9394,2.2957,2.3545,2.5786,Sports,0.4004,5.3956,2.4262,4.0587,2.9457,1144.0241,10.0
11,147.0,12.0,2.7643,1.7719999999999998,1.2536,2.9252,2.4371,Sports,1.6218,5.1536,2.6376,4.7333,3.835,1172.4811,10.0
12,147.0,13.0,3.5276,1.1625,1.6921,3.6267,2.3028,High-Performance,1.3412,5.7709,2.0922,4.3395,3.7535,1153.6265,10.0
13,147.0,14.0,3.7141,1.5933,1.5186,2.1443,2.1617,Economy,0.1009,5.9302,2.9606,4.6128,3.5472,1219.5496,10.0
14,147.0,15.0,3.5964,1.7525,1.0632,2.1467,2.8425,Economy,0.5746,5.7102,2.356,3.8734,2.3226,1233.6258,238.320604
15,147.0,16.0,3.2219,1.4305,3.4223,3.4763,2.9714,Sports,0.2916,5.5992,2.3372,3.2255,2.5474,1191.281,239.4294126
