,Engine ID,cycle,IoT1,IoT2,IoT3,IoT4,IoT5,Mode,IoT6,IoT7,IoT8,IoT9,IoT10,IoT11,Cost
0,31.0,1.0,2.4743,1.347,1.9671,3.702,2.6286,High-Performance,0.2179,5.1963,2.9349,3.7809,3.6623,125.5133,10.0
1,31.0,2.0,2.3243,1.7158,1.4762,2.7308,2.4621,High-Performance,0.5041,5.6225,2.4947,4.6773,2.9403,317.5586,10.0
2,31.0,3.0,3.5580000000000003,1.7951,1.3644,3.4448,2.7214,High-Performance,0.8481,5.5474,2.3706,3.2467,2.474,531.7637,10.0
3,31.0,4.0,2.4634,1.0129,1.4326,3.2308,2.3575,High-Performance,0.0242,5.0563,2.7195,4.004,2.4551,1099.2934,10.0
4,31.0,5.0,3.3495,1.3602,1.3151,3.4717,2.6719,Economy,1.5883,5.6481,2.9737,4.1773,3.0402,1651.5473,10.0
5,31.0,6.0,2.3921,1.435,3.6445,3.175,2.2547,High-Performance,0.2905,5.3959,2.1031,3.2569,3.01,1565.0886,10.0
6,31.0,7.0,2.4767,1.0337,1.8691,2.7329,2.9,High-Performance,1.5241,5.6128,2.5253,4.3877,3.8693,1561.2848,10.0
7,31.0,8.0,3.2018,1.7458,3.2594,2.9995,2.2876,Economy,1.7482,5.0845,2.7032,4.6882,3.5362,1652.1562,10.0
8,31.0,9.0,3.4442,1.3466,2.3717,2.7214,2.9613,Sports,1.6736,5.3073,2.2118,3.6553,2.6572,1538.7944,10.0
9,31.0,10.0,3.3491,1.0993,3.2704,2.5076,2.7295,Economy,0.9451,5.3002,2.2089,4.3708,2.1607,1448.2499,10.0
10,31.0,11.0,2.4963,1.1591,2.964,3.0284,2.4132,Sports,1.4433,5.8056,2.2248,4.8456,3.9619,1614.1889,10.0
11,31.0,12.0,3.364,1.8492,2.7837,3.1517,2.3647,High-Performance,1.2691,5.4002,2.4608,4.0021,2.4072,1557.1929,10.0
12,31.0,13.0,2.6655,1.0604,1.3238,3.2355,2.2932,Sports,0.5529999999999999,5.0199,2.6415,4.4043,2.2956,1531.2819,10.0
13,31.0,14.0,3.5329,1.7373,3.3838,2.6913,2.1229,Sports,1.315,5.5417,2.8421,4.8062,3.7106,1651.0791,10.0
14,31.0,15.0,3.3637,1.1114,1.3613,3.7082,2.8280000000000003,Economy,1.746,5.8054,2.1863,4.3508,3.4875,1762.8197,67.1343506
15,31.0,16.0,2.6804,1.4509999999999998,1.4986,2.9706,2.7861,Sports,0.1531,5.3729,2.6433,3.8941,3.8561,1631.0827,68.6543149
16,31.0,17.0,2.1629,1.3577,3.7157,2.0999,2.8524,Economy,1.0057,5.447,2.0478,4.1388,3.0166,1542.7795,69.8954322
17,31.0,18.0,3.7258,1.5858,2.3036,3.4036,2.0051,Economy,0.3707,5.178999999999999,2.739,3.9486,2.5269999999999997,1611.6259,70.9907121
18,31.0,19.0,3.3047,1.5719999999999998,3.4036,3.5136,2.4952,Sports,1.5847,5.5087,2.5257,3.8975,2.888,1553.6944,71.4660505
19,31.0,20.0,3.6235,1.6674,2.0703,2.657,2.0381,High-Performance,1.4459,5.1656,2.737,3.8557,3.9189999999999996,1373.8904,71.2029771
20,31.0,21.0,2.4648,1.3808,3.44,3.8127,2.0019,Economy,0.9442,5.4629,2.582,4.3461,3.2998,1571.4815,71.2271475
21,31.0,22.0,2.2722,1.7618,3.8335,3.0496,2.9376,High-Performance,1.3253,5.4267,2.7112,3.7914,2.8526,1603.7922,71.2856852
22,31.0,23.0,2.2993,1.9839,1.5787,3.1668,2.6054,High-Performance,1.8061,5.374,2.2556,3.4582,2.0988,1525.5632,71.1694646
23,31.0,24.0,2.6743,1.2954,1.4774,2.9118,2.6562,Economy,1.4239,5.2975,2.8461,3.6395,2.3898,1523.3699,71.1673016
24,31.0,25.0,3.7946,1.9176,1.7043,3.7351,2.1142,High-Performance,1.8144,5.0116,2.9197,3.5336,2.7197,1571.9409,71.3073158
25,31.0,26.0,3.2054,1.3673,3.3212,2.9936,2.5488,Sports,1.3674,5.2170000000000005,2.4702,4.4644,3.9731,1495.495,71.2042081
26,31.0,27.0,3.1522,1.0224,3.4966,3.1622,2.6719,Sports,1.9222,5.2415,2.8559,4.1244,2.5136,1519.8265,71.1829519
